chrom	start	end	mean.x	mean.y	fmnorm	fpropnorm
94647	NC_006126.5	2170000	2180000	0.07	8.91	7.24424797408282	0.993447470691369
94648	NC_006126.5	2180000	2190000	0.04	7.77	7.85409206302621	0.995696619644321
94649	NC_006126.5	2190000	2200000	0.28	8.85	5.23449999753126	0.974125416753075
94650	NC_006126.5	220000	230000	1.25	9.66	3.20241636879219	0.902008736325929
94651	NC_006126.5	2200000	2210000	0.8	8.79	3.71011253487454	0.929014851300993
94652	NC_006126.5	2210000	2220000	1.26	9.6	3.1819319467271	0.900746542650838
94653	NC_006126.5	2220000	2230000	2.67	9.35	2.06044789770595	0.806619709630836
94654	NC_006126.5	2230000	2240000	0.55	7.43	4.00817996163244	0.941489591955327
94655	NC_006126.5	2240000	2250000	0.48	8.08	4.32557025664914	0.952495313964386
94656	NC_006126.5	2250000	2260000	0.53	8.29	4.21962911155105	0.949060022730586
94657	NC_006126.5	2260000	2270000	1.86	8.1	2.37494056128246	0.838374552397606
94658	NC_006126.5	2270000	2280000	1.22	8.66	3.07980715178234	0.894236011194038
94659	NC_006126.5	2280000	2290000	0.15	6.96	5.78837417485871	0.982227929542835
94660	NC_006126.5	2290000	2300000	2.1	8.84	2.32597831634381	0.833722885143724
94661	NC_006126.5	230000	240000	0.12	4.49	5.47793040863849	0.978054687394298
94662	NC_006126.5	2300000	2310000	0.59	8.86	4.16084111381168	0.947053583778251
94663	NC_006126.5	2310000	2320000	2.29	8.41	2.1290794767767	0.813932122730119
94664	NC_006126.5	2320000	2330000	0.42	8.57	4.60315524595224	0.960481434558035
94665	NC_006126.5	2330000	2340000	0.12	8.19	6.34507841553835	0.98784845783295
94666	NC_006126.5	2340000	2350000	0.83	8.63	3.63049859245053	0.925288383310895
94667	NC_006126.5	2350000	2360000	0.23	7.91	5.35629320303428	0.97617018775894
94668	NC_006126.5	2360000	2370000	0.21	6.95	5.30087301945061	0.975260059180623
94669	NC_006126.5	2370000	2380000	0.2	7.08	5.39799872981414	0.976833469495021
94670	NC_006126.5	2380000	2390000	0.14	8.09	6.10496224499087	0.985679474502048
94671	NC_006126.5	2390000	2400000	0.54	9.85	4.44141368679877	0.95599937305587
94673	NC_006126.5	2400000	2410000	0.29	7.44	4.93349909059896	0.968312757756092
94674	NC_006126.5	2410000	2420000	0.85	8.35	3.54856272584221	0.921266182777584
94675	NC_006126.5	2420000	2430000	0.41	7.99	4.53682096292839	0.95869877093723
94676	NC_006126.5	2430000	2440000	5.39	11.2	1.30746282881096	0.712235089190671
94677	NC_006126.5	2440000	2450000	0.58	7.61	3.96609292299447	0.939861716980071
94678	NC_006126.5	2450000	2460000	0.75	10.59	4.07198945811496	0.943879005627323
94679	NC_006126.5	2460000	2470000	0.17	7.03	5.6222393124407	0.980102037134589
94680	NC_006126.5	2470000	2480000	2.04	9.58	2.48377777838318	0.848337843486679
94681	NC_006126.5	2480000	2490000	0.22	6.95	5.23375882359207	0.974112464669797
94682	NC_006126.5	2490000	2500000	0.44	11.24	4.92731597620213	0.968180991343489
94683	NC_006126.5	250000	260000	0.42	5.25	3.89617746439322	0.93706347974546
94684	NC_006126.5	2500000	2510000	0.86	8.03	3.47531269743372	0.917503702196716
94685	NC_006126.5	2510000	2520000	1.98	10.64	2.67824709004008	0.864879056076984
94686	NC_006126.5	2520000	2530000	1.01	9.2	3.43959984281108	0.915610566734423
94687	NC_006126.5	2530000	2540000	0.1	8.23	6.61514180015276	0.98990198324551
94688	NC_006126.5	2540000	2550000	0.06	7.69	7.25419856185917	0.993492216337666
94689	NC_006126.5	2550000	2560000	0.18	8.45	5.80520380434573	0.982430422160921
94690	NC_006126.5	2560000	2570000	0.3	7.48	4.89232513889762	0.967425270920527
94691	NC_006126.5	2570000	2580000	0.81	8.23	3.5972198921555	0.923678037524878
94692	NC_006126.5	2580000	2590000	0.26	7.63	5.12742080331194	0.972187341718724
94693	NC_006126.5	2590000	2600000	0.82	7.5	3.44551605538366	0.915926887669058
94694	NC_006126.5	260000	270000	1.7	9.4	2.7194472850458	0.868181774722491
94695	NC_006126.5	2600000	2610000	0.01	5.8	9.43223036463344	0.99855460165998
94696	NC_006126.5	2610000	2620000	0.05	6.38	7.24780579349601	0.993463504432083
94697	NC_006126.5	2620000	2630000	0.04	6.53	7.60326045616493	0.994883619697118
94698	NC_006126.5	2630000	2640000	0.05	7.14	7.41017344376024	0.994155199278156
94699	NC_006126.5	2640000	2650000	0.12	6.3	5.96656679228462	0.984260373403719
94700	NC_006126.5	2650000	2660000	0.05	8.43	7.64978200067322	0.995045167786137
94701	NC_006126.5	2660000	2670000	3.31	9.54	1.77947932381679	0.774420275545061
94702	NC_006126.5	2670000	2680000	0.04	6.99	7.70146991999394	0.995218710112929
94703	NC_006126.5	2680000	2690000	0.03	7.9	8.29306761696181	0.996821988236262
94704	NC_006126.5	2690000	2700000	0.17	7.76	5.76477127555529	0.981940076211385
94705	NC_006126.5	270000	280000	0.53	9.69	4.44475367547038	0.956096654161181
94706	NC_006126.5	2700000	2710000	0.54	7.62	4.07108095994835	0.943845638978004
94707	NC_006126.5	2710000	2720000	0.4	7.35	4.45199361945486	0.956306822008216
94708	NC_006126.5	2720000	2730000	1.74	8.8	2.59073749229443	0.857632310122943
94709	NC_006126.5	2730000	2740000	0.14	7.63	6.02050559939543	0.98482921171761
94710	NC_006126.5	2740000	2750000	0.97	7.94	3.28540362957433	0.906976826685555
94711	NC_006126.5	2750000	2760000	1.71	8.32	2.53490847787369	0.852841648866237
94712	NC_006126.5	2760000	2770000	0.78	5.9	3.17149020000546	0.900097599802905
94713	NC_006126.5	2770000	2780000	0.66	3.2	2.52985525014741	0.852401515527539
94714	NC_006126.5	2780000	2790000	0.11	7.47	6.33785408877044	0.987788201055956
94715	NC_006126.5	2790000	2800000	0.52	7.4	4.08326301699372	0.944291503965591
94716	NC_006126.5	280000	290000	0.15	8.85	6.13496432398034	0.985970071793097
94717	NC_006126.5	2800000	2810000	0.79	4.45	2.74620205229516	0.870289651151256
94718	NC_006126.5	2810000	2820000	0.44	4.74	3.68163290487946	0.927701957987552
94719	NC_006126.5	2820000	2830000	1.72	5.56	1.94499759263991	0.793830218685522
94720	NC_006126.5	2830000	2840000	0.26	7.85	5.1684304002564	0.972945716939784
94721	NC_006126.5	2840000	2850000	0.6	8.32	4.04587039715107	0.942912249581169
94722	NC_006126.5	2850000	2860000	2.04	8.7	2.3447675233831	0.835520507742597
94723	NC_006126.5	2860000	2870000	0.45	7.71	4.35105522820386	0.9532882535221
94724	NC_006126.5	2870000	2880000	1.04	8.64	3.30676905864088	0.908218784549625
94725	NC_006126.5	2880000	2890000	0.75	9.73	3.94979857890373	0.93922015942155
94726	NC_006126.5	2890000	2900000	0.13	7.29	6.06165656080435	0.98524953235855
94727	NC_006126.5	290000	300000	0.35	7.76	4.72295109986066	0.963515471059806
94728	NC_006126.5	2900000	2910000	0.19	6.9	5.43484631284045	0.977404468662613
94729	NC_006126.5	2910000	2920000	0.13	7.58	6.1179355946485	0.985805854024996
94730	NC_006126.5	2920000	2930000	0.07	7.62	7.01861354005422	0.992346673964536
94731	NC_006126.5	2930000	2940000	0.01	8.37	9.96140508716884	0.998997965041212
94732	NC_006126.5	2940000	2950000	1.69	8.38	2.56224827203567	0.855204121842405
94733	NC_006126.5	2950000	2960000	0.42	7.65	4.43931978941975	0.955938280995328
94734	NC_006126.5	2960000	2970000	3.38	13.93	2.29542138093757	0.830765868439444
94735	NC_006126.5	2970000	2980000	0.23	8.73	5.49859716219093	0.978360060837314
94736	NC_006126.5	2980000	2990000	0.24	6.3	4.96656679228462	0.969008540802874
94737	NC_006126.5	2990000	3000000	0.47	7.85	4.31428126671985	0.952139995253802
94738	NC_006126.5	30000	40000	0.18	7.96	5.71902089371984	0.981369028019205
94740	NC_006126.5	3000000	3010000	0.24	6.96	5.11030226974607	0.971864700780572
94741	NC_006126.5	3010000	3020000	0.24	8.04	5.31841046507627	0.975551670083203
94742	NC_006126.5	3020000	3030000	0.23	9.12	5.56164933272623	0.97926626613831
94743	NC_006126.5	3030000	3040000	0.23	7.91	5.35629320303428	0.97617018775894
94744	NC_006126.5	3040000	3050000	0.26	8.07	5.20830641975519	0.97366383229584
94745	NC_006126.5	3050000	3060000	0.29	7.69	4.98118006745275	0.969311288367414
94746	NC_006126.5	3060000	3070000	0.04	7.93	7.88349833032248	0.995783080846816
94747	NC_006126.5	3070000	3080000	0.04	7.13	7.73007954106239	0.995312152277017
94748	NC_006126.5	3080000	3090000	0.12	7.49	6.21618068235609	0.986727872286455
94749	NC_006126.5	3090000	3100000	0.09	7.97	6.72083218716666	0.990608607039878
94751	NC_006126.5	3100000	3110000	0.06	7.94	7.3003539710403	0.993695829608613
94752	NC_006126.5	3110000	3120000	0.14	8.2	6.12444645206634	0.985868864456099
94753	NC_006126.5	3120000	3130000	7.35	12.28	0.992815680264953	0.665559129522934
94754	NC_006126.5	3130000	3140000	3.73	13.04	2.05801760859434	0.80635681076351
94755	NC_006126.5	3140000	3150000	5.22	9.88	1.17278250963329	0.692729450190528
94756	NC_006126.5	3150000	3160000	0.61	7.14	3.80136420108471	0.933074493198682
94757	NC_006126.5	3160000	3170000	0.31	8.28	4.99161192173095	0.969525654281451
94758	NC_006126.5	3170000	3180000	0.34	9	4.9786396245852	0.969258863690586
94759	NC_006126.5	3180000	3190000	0.06	8.38	7.3781652075967	0.994024858357462
94760	NC_006126.5	3190000	3200000	0.83	7.96	3.51390646381522	0.919506032294209
94761	NC_006126.5	320000	330000	0.74	9.24	3.89461695040561	0.936999657777992
94762	NC_006126.5	3200000	3210000	3.27	9.01	1.71455774493396	0.766462098536145
94763	NC_006126.5	3210000	3220000	0.35	8.93	4.92555462279476	0.968143358813409
94764	NC_006126.5	3220000	3230000	0.17	7.62	5.73850562086148	0.981614367117895
94765	NC_006126.5	3230000	3240000	0.06	7.27	7.17317032781694	0.993118837923603
94766	NC_006126.5	3240000	3250000	7.1	14.33	1.2654689544886	0.706232577312855
94767	NC_006126.5	3250000	3260000	0.03	8.28	8.36084573139667	0.99696739671013
94768	NC_006126.5	3260000	3270000	0.39	7.42	4.50219443237706	0.957737897196824
94769	NC_006126.5	3270000	3280000	2.86	8.49	1.82207068139315	0.779535776747016
94770	NC_006126.5	3280000	3290000	2.02	7.62	2.16775697936003	0.817958160446443
94771	NC_006126.5	3290000	3300000	0.41	7.08	4.36237482008341	0.953636400396554
94772	NC_006126.5	330000	340000	0.53	77.3	7.44065351886751	0.994276688801561
94773	NC_006126.5	3300000	3310000	0.15	7.32	5.86113051729402	0.983087183379977
94774	NC_006126.5	3310000	3320000	0.03	8.04	8.31841046507627	0.996877153935903
94775	NC_006126.5	3320000	3330000	0.92	9.11	3.56006656236354	0.921842625162627
94776	NC_006126.5	3330000	3340000	3.28	9.99	1.85911013779284	0.78391638953017
94777	NC_006126.5	3340000	3350000	6.13	11.08	1.10632017697691	0.682837513421301
94778	NC_006126.5	3350000	3360000	0.41	8.18	4.57072630294217	0.959619352496056
94779	NC_006126.5	3360000	3370000	0.19	7.97	5.64282967516539	0.980378474260516
94780	NC_006126.5	3370000	3380000	0.13	7.21	6.04573700571823	0.985088306137372
94781	NC_006126.5	3380000	3390000	0.51	7.44	4.11905474375504	0.945582285725563
94782	NC_006126.5	3390000	3400000	0.68	7.58	3.73091247153925	0.92995976509317
94783	NC_006126.5	340000	350000	0.7	9.86	4.06848209405145	0.943750086698387
94784	NC_006126.5	3400000	3410000	0.23	7.64	5.30618814659724	0.975348794796194
94785	NC_006126.5	3410000	3420000	0.14	6.98	5.89204957877055	0.983439854613767
94786	NC_006126.5	3420000	3430000	1.57	10.55	3.00072780932142	0.888938704199111
94787	NC_006126.5	3430000	3440000	0.25	8.12	5.27380100202895	0.974803241589378
94788	NC_006126.5	3440000	3450000	0.27	7	4.94864488428736	0.96863329881091
94789	NC_006126.5	3450000	3460000	0.27	8.14	5.16631875672128	0.972907162768599
94790	NC_006126.5	3460000	3470000	0.45	9.33	4.62620144914058	0.961083332533566
94791	NC_006126.5	3470000	3480000	0.25	12.92	5.9438554395377	0.984014626912036
94792	NC_006126.5	3480000	3490000	0.19	10.42	6.02953332345342	0.984922420279829
94793	NC_006126.5	3490000	3500000	2.09	7.48	2.09185660242525	0.809992971379952
94794	NC_006126.5	350000	360000	1.66	9.04	2.69746080568676	0.866427883995277
94795	NC_006126.5	3500000	3510000	0.09	4.4	5.86375598670085	0.983117414806437
94796	NC_006126.5	3510000	3520000	0.1	9.35	6.79921573450614	0.991100820787429
94797	NC_006126.5	3520000	3530000	0.54	8.52	4.23214339268087	0.949477749859833
94798	NC_006126.5	3530000	3540000	1.14	8.67	3.17931944367559	0.900584531213709
94799	NC_006126.5	3540000	3550000	0.28	8.44	5.16606554126808	0.972902536001871
94800	NC_006126.5	3550000	3560000	0.14	7.46	5.98799817281613	0.98448885913742
94801	NC_006126.5	3560000	3570000	0.67	6.56	3.54378408877881	0.921025590342324
94802	NC_006126.5	3570000	3580000	6.39	6.8	0.342040089809208	0.558994952808633
94805	NC_006126.5	360000	370000	0.88	7.67	3.37597242348414	0.912139753043864
94806	NC_006126.5	3600000	3610000	0.39	6.62	4.33760646256347	0.952871389808991
94807	NC_006126.5	3610000	3620000	0.17	4.7	5.04137537993316	0.970528444422593
94808	NC_006126.5	3620000	3630000	3.12	8.19	1.64463869739726	0.757675356689326
94809	NC_006126.5	3630000	3640000	0.32	7.15	4.73412070628425	0.963786660564131
94810	NC_006126.5	3640000	3650000	3.8	10.68	1.74316159797511	0.769992267895046
94811	NC_006126.5	3650000	3660000	2.19	17.67	3.26462053956894	0.905754269895268
94812	NC_006126.5	3660000	3670000	0.21	7.89	5.4838853418532	0.978143107397925
94813	NC_006126.5	3670000	3680000	1.27	7.81	2.87281532598831	0.879878895740008
94814	NC_006126.5	3680000	3690000	0.05	9.55	7.82975010265425	0.995623715039635
94815	NC_006126.5	3690000	3700000	0.92	8.22	3.41175390224317	0.914107180682059
94816	NC_006126.5	370000	380000	5.85	9.67	0.977400539624575	0.663176570064257
94817	NC_006126.5	3700000	3710000	1.67	8.88	2.66303284849455	0.863641901041536
94818	NC_006126.5	3710000	3720000	0.34	6.91	4.59740033375642	0.960329746216263
94819	NC_006126.5	3720000	3730000	0.16	4.37	5.0238107441191	0.970178204533023
94820	NC_006126.5	3730000	3740000	0.09	3.59	5.57023630699924	0.979386771271954
94821	NC_006126.5	3740000	3750000	0.3	3.66	3.86113051729402	0.935615503088233
94822	NC_006126.5	3750000	3760000	1.04	4.35	2.3167531472135	0.832834542982515
94823	NC_006126.5	3760000	3770000	2.37	4.66	1.22776417037452	0.700781333918672
94824	NC_006126.5	3770000	3780000	1.09	4.43	2.27529983839659	0.828795922043162
94825	NC_006126.5	3780000	3790000	0.89	4.06	2.44192376083728	0.844567429340511
94826	NC_006126.5	3790000	3800000	0.34	0.6	1.07174902897668	0.677625271821732
94827	NC_006126.5	380000	390000	0.55	8.28	4.16444851859317	0.947178824635593
94828	NC_006126.5	3800000	3810000	2.7	6.44	1.50642255568229	0.739654299146092
94829	NC_006126.5	3810000	3820000	0.24	7.48	5.21425323378498	0.973769325312116
94830	NC_006126.5	3820000	3830000	0.09	7.35	6.60399671289991	0.989824468952711
94831	NC_006126.5	3830000	3840000	0.06	7.35	7.18895921362107	0.993193225118762
94832	NC_006126.5	3840000	3850000	0.87	8.97	3.61834195368903	0.924703780658422
94833	NC_006126.5	3850000	3860000	1.91	11.27	2.81316424675497	0.875439757539304
94834	NC_006126.5	3860000	3870000	2.6	11.45	2.39108534457435	0.839885187519458
94835	NC_006126.5	3870000	3880000	0.38	8.09	4.66438965360489	0.9620613754321
94836	NC_006126.5	3880000	3890000	5.02	10.55	1.32380500426228	0.714551145239411
94837	NC_006126.5	3890000	3900000	0.24	7.23	5.16521061084846	0.972886908990614
94838	NC_006126.5	390000	400000	0.18	7.86	5.70078177543479	0.981136464075547
94839	NC_006126.5	3900000	3910000	1.28	7.39	2.78175182876465	0.873046000768025
94840	NC_006126.5	3910000	3920000	1.46	9.25	2.91580627114216	0.882992936451783
94841	NC_006126.5	3920000	3930000	0.19	7.97	5.64282967516539	0.980378474260516
94842	NC_006126.5	3930000	3940000	0.1	8.18	6.60635021267289	0.989840886485999
94843	NC_006126.5	3940000	3950000	0.05	7.3	7.44214583349852	0.994282572067086
94844	NC_006126.5	3950000	3960000	1.12	8.01	3.09062478496961	0.894943083375164
94845	NC_006126.5	3960000	3970000	0.71	9.72	4.0273866587196	0.942218672136297
94846	NC_006126.5	3970000	3980000	0.06	7.69	7.25419856185917	0.993492216337666
94847	NC_006126.5	3980000	3990000	0.42	7.89	4.4838853418532	0.957221225867708
94848	NC_006126.5	3990000	4000000	0.11	8.94	6.59702067716452	0.989775651127475
94849	NC_006126.5	40000	50000	0.03	7.32	8.18305861218139	0.996571042005792
94850	NC_006126.5	400000	410000	7.7	16.11	1.31734741774281	0.713637297449988
94851	NC_006126.5	4000000	4010000	0.13	8.15	6.22253780559585	0.986785455101506
94852	NC_006126.5	4010000	4020000	0.61	7.66	3.90278451898057	0.937333027626367
94853	NC_006126.5	4020000	4030000	0.33	8.56	4.94939414166119	0.968649074161931
94854	NC_006126.5	4030000	4040000	0.23	8.83	5.51502894620995	0.978599889173286
94855	NC_006126.5	4040000	4050000	0.25	7.14	5.08824534887288	0.97144362175158
94856	NC_006126.5	4050000	4060000	1.48	7.89	2.66674939900301	0.863944992189997
94857	NC_006126.5	4060000	4070000	0.26	8.82	5.33651640203493	0.975849217384532
94858	NC_006126.5	4070000	4080000	0.3	7.44	4.88458949011801	0.967255872544191
94859	NC_006126.5	4080000	4090000	0.4	7.25	4.43223036463344	0.955730836938277
94860	NC_006126.5	4090000	4100000	1.06	8.98	3.33497245479645	0.909835395003744
94861	NC_006126.5	410000	420000	0.2	7.84	5.54510302384635	0.979032116282557
94862	NC_006126.5	4100000	4110000	0.46	8.89	4.52479892739126	0.958367556468172
94863	NC_006126.5	4110000	4120000	4.28	8.76	1.28564134781853	0.709125099302453
94864	NC_006126.5	4120000	4130000	1.23	7.65	2.88912270685927	0.881068456010959
94865	NC_006126.5	4130000	4140000	0.81	12.43	4.19208185278636	0.948128951563807
94866	NC_006126.5	4140000	4150000	0.06	8.04	7.31841046507627	0.993773751487467
94867	NC_006126.5	4150000	4160000	0.1	7.21	6.42424862897196	0.988489858017928
94868	NC_006126.5	4160000	4170000	0.17	7.78	5.76848477835435	0.981985666407521
94869	NC_006126.5	4170000	4180000	0.27	7.91	5.12496765692782	0.972141327704856
94870	NC_006126.5	4180000	4190000	3.53	9.79	1.72396195095102	0.767626869221272
94871	NC_006126.5	4190000	4200000	0.17	8.72	5.93304275814509	0.983896306557697
94872	NC_006126.5	420000	430000	0.14	7.19	5.93481431300019	0.983915751061045
94873	NC_006126.5	4200000	4210000	0.11	7.12	6.2686230869476	0.987195588427373
94874	NC_006126.5	4210000	4220000	0.03	8.37	8.37644258644769	0.996999907518727
94875	NC_006126.5	4220000	4230000	0.07	7.26	6.94879209055665	0.991970217526906
94876	NC_006126.5	4230000	4240000	0.16	8.51	5.98533659630446	0.984460661858924
94877	NC_006126.5	4240000	4250000	0.06	7.84	7.28206861801255	0.993615932616995
94878	NC_006126.5	4250000	4260000	0.27	8.01	5.14309220486374	0.972479554786386
94879	NC_006126.5	4260000	4270000	0.02	9.24	9.10407031603456	0.998186100294563
94880	NC_006126.5	4270000	4280000	1.12	8.51	3.17798167424686	0.900501479902464
94881	NC_006126.5	4280000	4290000	0.04	8.2	7.93180137412395	0.995921364306154
94882	NC_006126.5	4290000	4300000	0.27	7.55	5.05776660666747	0.970851686640656
94883	NC_006126.5	430000	440000	0.42	7.43	4.39722225237834	0.954692737430168
94884	NC_006126.5	4300000	4310000	5.35	11.57	1.36509934243748	0.72035329899771
94885	NC_006126.5	4310000	4320000	0.08	8.25	6.94057158375168	0.991924703586338
94886	NC_006126.5	4320000	4330000	1.74	7.24	2.30922366585298	0.832106679611373
94887	NC_006126.5	4330000	4340000	0.45	7.43	4.29768657882742	0.951613095687937
94888	NC_006126.5	4340000	4350000	0.32	7.75	4.8503737747801	0.966496342637897
94889	NC_006126.5	4350000	4360000	0.03	7.97	8.30579468788782	0.996849812581328
94890	NC_006126.5	4360000	4370000	0.05	7.7	7.5191078153134	0.9945779709176
94891	NC_006126.5	4370000	4380000	1.59	9.05	2.76121230130471	0.871459629836749
94892	NC_006126.5	4380000	4390000	1.49	7.49	2.58197466261509	0.856889076273164
94893	NC_006126.5	4390000	4400000	0.16	7.79	5.85780079268017	0.983048766149786
94894	NC_006126.5	440000	450000	0.17	7.45	5.70595504871769	0.981202715360273
94895	NC_006126.5	4400000	4410000	0.07	7.61	7.01671899606444	0.992336694100861
94896	NC_006126.5	4410000	4420000	0.72	9.29	3.94193105955884	0.93890810478277
94897	NC_006126.5	4420000	4430000	0.63	8.3	3.97200887735287	0.940093073646369
94898	NC_006126.5	4430000	4440000	0.16	8.03	5.90157745213581	0.983547067609684
94899	NC_006126.5	4440000	4450000	0.07	8.15	7.11562260167934	0.992840811786619
94900	NC_006126.5	4450000	4460000	0.14	8.17	6.11915862070658	0.985817711247901
94901	NC_006126.5	4460000	4470000	0.82	7.67	3.47785203750335	0.917636830215599
94902	NC_006126.5	4470000	4480000	0.37	7.87	4.66308773449704	0.96202842395245
94903	NC_006126.5	4480000	4490000	2.53	8.35	1.9749600872856	0.79720851992453
94904	NC_006126.5	4490000	4500000	0.07	8.06	7.09960238108886	0.992761449138246
94905	NC_006126.5	450000	460000	0.2	8.34	5.6342967531758	0.98026437464106
94906	NC_006126.5	4500000	4510000	0.04	7.96	7.88894589516215	0.995798906990598
94907	NC_006126.5	4510000	4520000	0.55	7.59	4.03891763650931	0.942652279059243
94908	NC_006126.5	4520000	4530000	3.07	12.41	2.26751382937868	0.828028786081892
94909	NC_006126.5	4530000	4540000	0.23	8.28	5.42224627606081	0.97721077921713
94910	NC_006126.5	4540000	4550000	0.33	8.34	4.91183072870471	0.967848660571091
94911	NC_006126.5	4550000	4560000	1.34	10.13	3.17065054296187	0.900045252531198
94912	NC_006126.5	4560000	4570000	0.86	7.12	3.3017899508828	0.907930691265653
94913	NC_006126.5	4570000	4580000	0.97	8.73	3.42224627606081	0.914676486059968
94914	NC_006126.5	4580000	4590000	1.51	8.37	2.72300034784376	0.868463366927926
94915	NC_006126.5	4590000	4600000	0.17	9.06	5.9882256734144	0.984491266987108
94916	NC_006126.5	460000	470000	1.3	8.74	3.00144293109064	0.888987632066075
94917	NC_006126.5	4600000	4610000	0.59	9.18	4.21202856867047	0.948804723117103
94918	NC_006126.5	4610000	4620000	2.86	9.5	1.98423364105842	0.798245720856681
94919	NC_006126.5	4620000	4630000	0.46	7.29	4.23853432288842	0.949689826302729
94920	NC_006126.5	4630000	4640000	0.79	8.23	3.63328914686302	0.925421988692647
94921	NC_006126.5	4640000	4650000	3.13	10.1	1.94244200532504	0.793540154029718
94922	NC_006126.5	4650000	4660000	0.61	8.6	4.06977678664507	0.943797707647197
94923	NC_006126.5	4660000	4670000	3.33	8.34	1.5768464809919	0.7489437179455
94924	NC_006126.5	4670000	4680000	2.34	9.64	2.29484589126506	0.830709778251166
94925	NC_006126.5	4680000	4690000	2.6	10.65	2.28659117670325	0.829903601823095
94926	NC_006126.5	4690000	4700000	0.5	8.91	4.4077467063657	0.955007234348509
94927	NC_006126.5	470000	480000	0.29	7.31	4.90806787544337	0.967767400108269
94928	NC_006126.5	4700000	4710000	0.06	7.72	7.25981581116542	0.993517341710431
94929	NC_006126.5	4710000	4720000	0.15	7.79	5.95091019707165	0.984091363827175
94930	NC_006126.5	4720000	4730000	0.1	8.95	6.73613705188276	0.990706788284365
94931	NC_006126.5	4730000	4740000	0.73	11.59	4.24116156674495	0.94977676393815
94932	NC_006126.5	4740000	4750000	0.39	6.67	4.34846200694084	0.953208146744365
94933	NC_006126.5	4750000	4760000	0.15	7.43	5.88264907954858	0.983333401835586
94934	NC_006126.5	4760000	4770000	0.79	9.13	3.78301157642562	0.932275717289253
94935	NC_006126.5	4770000	4780000	0.06	7.2	7.15921187022702	0.993052402532318
94936	NC_006126.5	4780000	4790000	0.36	7.23	4.58024811012731	0.95987432897113
94937	NC_006126.5	4790000	4800000	0.02	7.53	8.80882732929043	0.997775095333461
94938	NC_006126.5	480000	490000	0.36	8.51	4.81541159486215	0.965702686129535
94939	NC_006126.5	4800000	4810000	0.03	7.65	8.24667471147736	0.996718472450949
94940	NC_006126.5	4810000	4820000	0.03	8.94	8.47148979508066	0.997190651207743
94941	NC_006126.5	4820000	4830000	0.02	8.89	9.04836088344827	0.998114821547287
94942	NC_006126.5	4830000	4840000	0.04	8.57	7.995472668731	0.996096767440014
94943	NC_006126.5	4840000	4850000	0.01	8.04	9.90337296579743	0.998956879642432
94944	NC_006126.5	4850000	4860000	0.01	8.91	10.0516028961404	0.999058637264268
94945	NC_006126.5	4860000	4870000	0.3	8.54	5.08352293863047	0.971352676458329
94946	NC_006126.5	4870000	4880000	0.19	8.41	5.72035575143006	0.981385937679312
94947	NC_006126.5	4880000	4890000	0.02	9.8	9.18895921362107	0.998289574418276
94948	NC_006126.5	4890000	4900000	0.08	8.16	6.92474661659	0.991836364917508
94949	NC_006126.5	490000	500000	0.13	8.34	6.25578512992207	0.987082617096327
94950	NC_006126.5	4900000	4910000	0.04	8.97	8.06128544953776	0.996270175430528
94951	NC_006126.5	4910000	4920000	0.12	8.62	6.41890283298644	0.988447622574855
94952	NC_006126.5	4920000	4930000	0.06	9.3	7.52844567989274	0.994612763300363
94953	NC_006126.5	4930000	4940000	0.13	8.18	6.22783858941916	0.986833281089405
94954	NC_006126.5	4940000	4950000	0.04	8.66	8.01054448934523	0.99613717551798
94955	NC_006126.5	4950000	4960000	0.42	7.62	4.43365103933306	0.955772481867263
94956	NC_006126.5	4960000	4970000	1.66	10.06	2.8516964330771	0.878323099143003
94957	NC_006126.5	4970000	4980000	0.44	8.13	4.46000119805623	0.956538155173548
94958	NC_006126.5	4980000	4990000	0.13	7.95	6.18669260664913	0.986457515802562
94959	NC_006126.5	4990000	5000000	0.01	9.05	10.0740952565891	0.999073186284986
94960	NC_006126.5	50000	60000	1.25	9.69	3.20688984537149	0.902282469450921
94961	NC_006126.5	500000	510000	0.11	9.22	6.64151259641054	0.990083072746737
94962	NC_006126.5	5000000	5010000	0.13	8.39	6.26440855691723	0.987158609383241
94963	NC_006126.5	5010000	5020000	0.3	7.9	4.97113952207445	0.969103584898472
94964	NC_006126.5	5020000	5030000	0.1	7.37	6.45591398882621	0.988736924555449
94965	NC_006126.5	5030000	5040000	0.18	7.91	5.70993015764898	0.981253467299513
94966	NC_006126.5	5040000	5050000	0.32	7.73	4.84664587854335	0.966412569402203
94967	NC_006126.5	5050000	5060000	0.05	7.63	7.50593242656567	0.994528499702474
94968	NC_006126.5	5060000	5070000	0.29	8.61	5.14420970688777	0.972500277698203
94969	NC_006126.5	5070000	5080000	0.34	8.24	4.85135896055138	0.966518448002448
94970	NC_006126.5	5080000	5090000	2.28	11.29	2.56026103122676	0.855033468650482
94971	NC_006126.5	5090000	5100000	0.09	8.34	6.78629984662085	0.991021510733225
94972	NC_006126.5	510000	520000	0.63	8.64	4.02992885328205	0.942314531616758
94973	NC_006126.5	5100000	5110000	0.03	7.67	8.25044154140028	0.996727001230906
94974	NC_006126.5	5110000	5120000	0.11	8.54	6.53098191560169	0.989301882154014
94975	NC_006126.5	5120000	5130000	0.52	7.63	4.12742080331194	0.945879907087766
94976	NC_006126.5	5130000	5140000	0.7	8.56	3.86450524407468	0.935756269902882
94977	NC_006126.5	5140000	5150000	0.12	7.44	6.20651758500538	0.986639869528689
