chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
246032	8552	28791	3.37	0	72	8552	292241	34.17	0	104	2.989049797
246051	5991	29494	4.92	0	40	5991	232672	38.84	0	202	2.627953026
246052	11107	133568	12.03	0	99	11107	536916	48.34	0	165	1.653720876
246072	5914	38017	6.43	0	59	5914	178180	30.13	0	83	1.875450076
246075	16514	27663	1.68	0	45	16514	454908	27.55	0	113	3.682659226
246085	8218	34632	4.21	0	101	8218	244809	29.79	0	170	2.470076031
246108	5610	41641	7.42	0	94	5610	204921	36.53	0	189	1.946730707
246124	6415	77707	12.11	0	99	6415	253388	39.5	0	154	1.352793834
246230	9626	41481	4.31	0	82	9626	334241	34.72	0	131	2.657147219
246254	7420	110323	14.87	0	156	7420	384365	51.8	0	317	1.447687496
246906	8360	1646	0.2	0	9	8360	250897	30.01	0	54	6.876439554
247400	6495	23801	3.66	0	72	6495	233688	35.98	0	105	2.944419679
247463	6653	24972	3.75	0	117	6653	258581	38.87	0	165	3.020834653
247704	11981	117959	9.85	0	103	11981	575252	48.01	0	207	1.932279352
248615	19982	69266	3.47	0	126	19982	742153	37.14	0	180	3.067106293
248681	8484	24748	2.92	0	67	8484	296304	34.93	0	138	3.227566414
248702	5599	6685	1.19	0	12	5599	147007	26.26	0	67	4.110973483
248955	13983	40790	2.92	0	111	13983	507886	36.32	0	146	3.283863974
248987	10931	17409	1.59	0	25	10931	397292	36.35	0	94	4.161996739
249674	5126	52886	10.32	0	64	5126	226960	44.28	0	130	1.748352297
250827	5488	70406	12.83	0	219	5488	246228	44.87	0	308	1.453370059
251011	13853	41654	3.01	0	51	13853	457629	33.03	0	90	3.103081623
251098	8653	61696	7.13	0	132	8653	307351	35.52	0	184	1.963797645
251558	13892	166482	11.98	0	123	13892	669722	48.21	0	314	1.655844567
251958	7196	58400	8.12	0	64	7196	242163	33.65	0	128	1.698194918
252228	8683	48461	5.58	0	74	8683	348349	40.12	0	168	2.493124624
252238	5296	72079	13.61	0	77	5296	280456	52.96	0	228	1.607376101
252255	5863	51728	8.82	0	119	5863	242418	41.35	0	206	1.876176814
252844	7891	30756	3.9	0	46	7891	266493	33.77	0	89	2.761336196
252933	6132	9034	1.47	0	30	6132	193556	31.56	0	84	4.071349191
252976	12865	23232	1.81	0	30	12865	411120	31.96	0	98	3.789345851
253309	6395	19031	2.98	0	43	6395	224244	35.07	0	90	3.20399324
253644	19127	50244	2.63	0	42	19127	764154	39.95	0	130	3.572200844
253710	5833	8464	1.45	0	16	5833	216265	37.08	0	112	4.323656484
254018	5460	13490	2.47	0	45	5460	173790	31.83	0	100	3.334944256
254182	7345	8237	1.12	0	28	7345	214019	29.14	0	70	4.348570286
254198	14612	86990	5.95	0	78	14612	585589	40.08	0	258	2.399060981
254517	7063	25998	3.68	0	65	7063	263820	37.35	0	136	2.990470617
254608	7755	99398	12.82	0	117	7755	397170	51.21	0	284	1.645169343
254654	5859	6618	1.13	0	23	5859	205526	35.08	0	77	4.603394116
254812	8621	57925	6.72	0	115	8621	359781	41.73	0	204	2.281691828
254999	8466	111931	13.22	0	178	8466	395634	46.73	0	268	1.468766906
255504	6612	25325	3.83	0	60	6612	219786	33.24	0	97	2.76464413
255641	7885	70069	8.89	0	244	7885	316864	40.19	0	387	1.823721299
256110	5180	15351	2.96	0	56	5180	144039	27.81	0	96	2.879074709
256134	7554	31242	4.14	0	66	7554	294634	39	0	144	2.882911497
256190	8979	26517	2.95	0	35	8979	355027	39.54	0	94	3.391666057
256391	8063	63996	7.94	0	87	8063	292645	36.29	0	134	1.83950119
259176	6013	23980	3.99	0	55	6013	189166	31.46	0	94	2.626198065
264279	8919	11582	1.3	0	147	8919	307820	34.51	0	201	4.377570991
265071	10183	43085	4.23	0	62	10183	321708	31.59	0	66	2.547878414
265550	5372	695	0.13	0	2	5372	111450	20.75	0	51	6.965595949
267688	7977	37654	4.72	0	87	7977	305212	38.26	0	153	2.666118155
269248	6929	54535	7.87	0	123	6929	266222	38.42	0	171	1.934562024
271033	7082	11650	1.65	0	32	7082	233573	32.98	0	133	3.968193515
271409	8361	73043	8.74	0	81	8361	510479	61.05	0	377	2.451426156
273149	6540	48948	7.48	0	111	6540	244577	37.4	0	162	1.96906814
273432	8671	80918	9.33	0	134	8671	375552	43.31	0	215	1.861891232
273452	9080	5464	0.6	0	24	9080	281152	30.96	0	70	5.336439206
273597	12057	72095	5.98	0	117	12057	425840	35.32	0	260	2.209407999
273607	7961	125282	15.74	0	204	7961	574241	72.13	0	374	1.843303929
273648	8815	22547	2.56	0	61	8815	300715	34.11	0	117	3.383119085
273689	15005	27756	1.85	0	55	15005	539596	35.96	0	113	3.927935891
273895	5903	36691	6.22	0	117	5903	233120	39.49	0	109	2.313640928
274086	5794	5692	0.98	0	12	5794	214808	37.07	0	84	4.888466601
274101	9235	86796	9.4	0	128	9235	400734	43.39	0	217	1.85376997
274187	17319	60937	3.52	0	74	17319	639169	36.91	0	116	3.037504449
274211	5415	43798	8.09	0	101	5415	249963	46.16	0	251	2.159571662
274251	5137	29810	5.8	0	50	5137	127929	24.9	0	71	1.749160983
274343	10248	170035	16.59	0	223	10248	507234	49.5	0	275	1.224254684
274364	10469	71326	6.81	0	98	10469	389457	37.2	0	202	2.096715964
274442	5645	18183	3.22	0	77	5645	218810	38.76	0	152	3.236576023
274478	10890	83304	7.65	0	121	10890	437989	40.22	0	167	2.041521474
274496	13512	225770	16.71	0	276	13512	742561	54.96	0	366	1.364810316
274537	6505	108345	16.66	0	133	6505	378108	58.13	0	188	1.450034553
274702	10015	54792	5.47	0	68	10015	364945	36.44	0	148	2.383050267
274844	11704	98610	8.43	0	130	11704	464311	39.67	0	166	1.881583907
274863	7213	72809	10.09	0	202	7213	321890	44.63	0	327	1.792227678
274982	8046	69775	8.67	0	149	8046	313390	38.95	0	181	1.814659475
275262	10424	38607	3.7	0	38	10424	405221	38.87	0	120	3.040199977
275381	8671	61905	7.14	0	114	8671	390873	45.08	0	138	2.305631582
275385	8307	61143	7.36	0	86	8307	343025	41.29	0	178	2.135154793
275390	12305	76300	6.2	0	101	12305	465283	37.81	0	244	2.255567774
275553	5905	11538	1.95	0	30	5905	217735	36.87	0	90	3.888041433
275790	7445	66979	9	0	326	7445	318854	42.83	0	486	1.897764816
276090	5068	22651	4.47	0	45	5068	175142	34.56	0	89	2.597896527
276213	7794	17502	2.25	0	40	7794	315823	40.52	0	98	3.817777313
276478	5782	8679	1.5	0	16	5782	226473	39.17	0	150	4.353854768
276489	7082	44076	6.22	0	119	7082	248939	35.15	0	186	2.145678249
276571	10558	56040	5.31	0	73	10558	405475	38.4	0	173	2.50146259
276580	10058	8915	0.89	0	20	10058	351190	34.92	0	64	4.941244458
276609	8085	67770	8.38	0	117	8085	337205	41.71	0	144	1.962511209
276634	8896	12805	1.44	0	25	8896	321241	36.11	0	92	4.295397749
276669	5876	26284	4.47	0	80	5876	222563	37.88	0	125	2.73022964
276671	6065	30246	4.99	0	82	6065	210405	34.69	0	106	2.444548166
276702	5766	11525	2	0	22	5766	187421	32.5	0	85	3.669507859
276710	9928	9396	0.95	0	26	9928	317893	32.02	0	67	4.72204203
276738	7955	46101	5.8	0	117	7955	277243	34.85	0	163	2.234173896
277029	10261	212554	20.71	0	156	10261	588439	57.35	0	238	1.116605978
277070	20088	150405	7.49	0	256	20088	862563	42.94	0	315	2.166424613
277106	6873	47600	6.93	0	105	6873	224760	32.7	0	134	1.885503424
277207	12111	128297	10.59	0	145	12111	517452	42.73	0	245	1.659686773
277245	5269	16455	3.12	0	30	5269	210483	39.95	0	104	3.325717615
277251	13475	28164	2.09	0	89	13475	531971	39.48	0	141	3.886687188
277264	6382	36996	5.8	0	131	6382	254021	39.8	0	182	2.425783671
277293	7076	80998	11.45	0	115	7076	327670	46.31	0	193	1.663116204
277320	11997	64610	5.39	0	78	11997	463187	38.61	0	174	2.487757422
277376	7590	79339	10.45	0	191	7590	398112	52.45	0	505	1.974579876
277380	12553	29626	2.36	0	42	12553	401031	31.95	0	99	3.406097212
277392	7243	26225	3.62	0	38	7243	213972	29.54	0	91	2.675748269
277400	8118	41909	5.16	0	77	8118	339577	41.83	0	133	2.666235073
277412	9996	210489	21.06	0	454	9996	602250	60.25	0	539	1.163595851
277453	9968	23823	2.39	0	29	9968	384803	38.6	0	179	3.66065837
277487	26271	480387	18.29	0	490	26271	1520596	57.88	0	691	1.309149892
277501	19884	130240	6.55	0	104	19884	829705	41.73	0	222	2.318658154
277551	6884	33368	4.85	0	62	6884	237508	34.5	0	131	2.477679755
277578	5518	39963	7.24	0	115	5518	213642	38.72	0	149	2.066157396
277590	5353	66633	12.45	0	120	5353	226447	42.3	0	148	1.411651967
277618	10669	12262	1.15	0	39	10669	389936	36.55	0	144	4.637305685
277624	11740	69572	5.93	0	86	11740	466308	39.72	0	131	2.390901659
277634	5487	30746	5.6	0	77	5487	207133	37.75	0	114	2.400117958
277637	7580	18641	2.46	0	55	7580	273650	36.1	0	111	3.522408662
277661	6096	11741	1.93	0	73	6096	193825	31.8	0	113	3.689494058
277668	6749	55658	8.25	0	80	6749	264390	39.17	0	153	1.894423149
277694	5811	27744	4.77	0	52	5811	201973	34.76	0	132	2.512506956
277873	5067	50299	9.93	0	133	5067	208602	41.17	0	197	1.698867871
278059	9942	130012	13.08	0	180	9942	727783	73.2	0	243	2.131621153
278075	13420	67301	5.01	0	80	13420	533700	39.77	0	96	2.635938099
278076	5752	25650	4.46	0	67	5752	219166	38.1	0	97	2.741815428
278116	5591	22145	3.96	0	84	5591	224912	40.23	0	124	2.991839448
278147	6302	13976	2.22	0	44	6302	193267	30.67	0	102	3.43533663
278152	7635	138406	18.13	0	204	7635	475506	62.28	0	293	1.427530065
278168	8501	60635	7.13	0	97	8501	347443	40.87	0	139	2.166208307
278184	9585	51600	5.38	0	68	9585	395055	41.22	0	189	2.584806473
278189	12005	44498	3.71	0	55	12005	406421	33.85	0	119	2.836804787
278209	8033	34996	4.36	0	81	8033	314720	39.18	0	123	2.814857403
278221	9474	19627	2.07	0	64	9474	315030	33.25	0	72	3.652791713
278228	13735	122880	8.95	0	171	13735	586671	42.71	0	294	1.901754356
278241	10516	13574	1.29	0	39	10516	340098	32.34	0	76	4.295016754
278288	5437	14540	2.67	0	38	5437	178972	32.92	0	97	3.271192734
278297	5186	9094	1.75	0	36	5186	159396	30.74	0	55	3.781830383
278302	8705	41472	4.76	0	81	8705	310744	35.7	0	152	2.554030641
278310	9922	40056	4.04	0	56	9922	362001	36.48	0	146	2.821818577
278315	8925	58248	6.53	0	95	8925	332450	37.25	0	206	2.159225574
278329	14577	51698	3.55	0	61	14577	534074	36.64	0	156	3.014668619
278333	5220	27525	5.27	0	98	5220	189693	36.34	0	137	2.432823598
278334	7195	3756	0.52	0	17	7195	225328	31.32	0	60	5.559568825
278344	8799	31643	3.6	0	68	8799	296782	33.73	0	121	2.875103552
278361	11711	34025	2.91	0	45	11711	391110	33.4	0	93	3.16789709
278369	5402	59572	11.03	0	50	5402	222370	41.16	0	90	1.546950237
278376	14490	236554	16.33	0	278	14490	691138	47.7	0	318	1.193604521
278382	5646	35683	6.32	0	203	5646	190455	33.73	0	168	2.0631759
278386	9094	56498	6.21	0	142	9094	375603	41.3	0	174	2.380616654
278402	10939	48337	4.42	0	70	10939	387395	35.41	0	110	2.649178615
278415	6885	36482	5.3	0	63	6885	253814	36.86	0	159	2.445131852
278419	5691	19049	3.35	0	55	5691	199465	35.05	0	90	3.034321489
278427	10099	91437	9.05	0	232	10099	410159	40.61	0	231	1.812985376
278443	9591	49058	5.12	0	112	9591	349639	36.45	0	190	2.478843145
278460	8622	23800	2.76	0	50	8622	366132	42.46	0	126	3.590504245
278462	10093	17916	1.78	0	17	10093	368584	36.52	0	80	4.005877665
278466	10112	115108	11.38	0	167	10112	507344	50.17	0	182	1.787464426
278478	6406	29761	4.65	0	71	6406	264377	41.27	0	261	2.796930863
278504	6883	10761	1.56	0	48	6883	264197	38.38	0	95	4.267876823
278505	8378	46937	5.6	0	88	8378	370267	44.2	0	106	2.627687683
278627	9785	6903	0.71	0	29	9785	290074	29.64	0	82	5.030722658
278677	10444	39710	3.8	0	43	10444	353849	33.88	0	95	2.803502597
278689	11004	65208	5.93	0	106	11004	427392	38.84	0	135	2.358579236
278718	7795	80301	10.3	0	69	7795	429759	55.13	0	152	2.06733331
278722	7456	9381	1.26	0	30	7456	220877	29.62	0	61	4.202216047
278725	9528	85901	9.02	0	173	9528	388679	40.79	0	278	1.824156214
278741	6525	9717	1.49	0	17	6525	233577	35.8	0	86	4.233715397
278749	19137	49897	2.61	0	45	19137	673273	35.18	0	105	3.399773816
278818	7500	46315	6.18	0	57	7500	287609	38.35	0	114	2.28068788
278843	5894	21993	3.73	0	51	5894	190223	32.27	0	72	2.760086088
278857	17443	84884	4.87	0	92	17443	653000	37.44	0	170	2.589726803
278858	7679	29456	3.84	0	100	7679	274215	35.71	0	203	2.864289963
278867	5232	44090	8.43	0	107	5232	228382	43.65	0	179	2.019517163
278893	9709	61727	6.36	0	113	9709	384136	39.56	0	159	2.284083801
278909	11353	38120	3.36	0	34	11353	424748	37.41	0	85	3.124030873
278926	15610	141931	9.09	0	156	15610	679496	43.53	0	257	1.906797866
278938	14441	35435	2.45	0	91	14441	525891	36.42	0	150	3.541017314
278944	10538	85672	8.13	0	134	10538	414235	39.31	0	155	1.920709152
278947	12529	92741	7.4	0	127	12529	487988	38.95	0	223	2.043166198
278955	5468	16006	2.93	0	33	5468	176617	32.3	0	73	3.109701641
278965	14173	190954	13.47	0	175	14173	613366	43.28	0	183	1.331090694
279063	5374	22766	4.24	0	69	5374	183157	34.08	0	132	2.653929211
279072	10240	85421	8.34	0	102	10240	415762	40.6	0	144	1.930500484
279081	5538	29006	5.24	0	38	5538	218642	39.48	0	134	2.560623318
279082	12563	47769	3.8	0	194	12563	453081	36.06	0	236	2.893468119
279091	5418	26793	4.95	0	94	5418	198238	36.59	0	175	2.533089031
279099	8637	5411	0.63	0	19	8637	283862	32.87	0	72	5.352415863
279112	10917	21025	1.93	0	58	10917	375191	34.37	0	110	3.801617145
279164	11717	82704	7.06	0	172	11717	428724	36.59	0	253	2.020849373
279226	7341	23807	3.24	0	59	7341	276599	37.68	0	112	3.186873292
279238	8273	22423	2.71	0	59	8273	319349	38.6	0	95	3.479376136
279253	5531	39881	7.21	0	121	5531	199885	36.14	0	149	1.972665387
279260	6871	49233	7.17	0	95	6871	269301	39.19	0	167	2.097580594
279275	8204	36105	4.4	0	59	8204	298248	36.35	0	100	2.693519981
279305	9094	28059	3.09	0	77	9094	328535	36.13	0	83	3.194658557
279420	5107	107168	20.98	0	65	5107	291726	57.12	0	272	1.092121347
279428	9100	6317	0.69	0	23	9100	352884	38.78	0	92	5.459712677
279441	5650	15734	2.78	0	36	5650	234999	41.59	0	86	3.550219942
279443	18391	192183	10.45	0	216	18391	919539	50	0	275	1.905565198
279462	6731	15515	2.31	0	56	6731	215659	32.04	0	103	3.441049437
279502	8795	52515	5.97	0	108	8795	301527	34.28	0	151	2.168704318
279660	6526	12093	1.85	0	30	6526	200794	30.77	0	58	3.703067313
279776	13336	58039	4.35	0	97	13336	510760	38.3	0	155	2.785397132
279863	12223	49904	4.08	0	44	12223	478241	39.13	0	106	2.908774098
279867	9513	49068	5.16	0	133	9513	342113	35.96	0	248	2.448090096
279875	5406	4755	0.88	0	11	5406	162245	30.01	0	62	4.738936031
279913	7774	18478	2.38	0	36	7774	246725	31.74	0	68	3.384408695
279926	6857	178232	25.99	0	268	6857	464365	67.72	0	379	1.028765385
279949	7862	148497	18.89	0	180	7862	426401	54.24	0	309	1.168874522
279950	8438	39320	4.66	0	80	8438	301694	35.75	0	125	2.586681427
279951	10279	192820	18.76	0	269	10279	606790	59.03	0	339	1.300928559
279980	5001	6091	1.22	0	14	5001	182631	36.52	0	106	4.550873758
279986	14590	236928	16.24	0	174	14590	725494	49.73	0	268	1.261704844
280028	6478	5170	0.8	0	11	6478	214225	33.07	0	62	5.016519281
280095	5887	2849	0.48	0	7	5887	228404	38.8	0	80	5.984018482
280125	5379	3958	0.74	0	17	5379	210948	39.22	0	118	5.3750605
280132	6072	40660	6.7	0	70	6072	238269	39.24	0	156	2.197232086
280168	8751	51925	5.93	0	87	8751	359450	41.08	0	107	2.439472217
280185	7119	50380	7.08	0	54	7119	449758	63.18	0	215	2.804786717
280198	15335	74904	4.88	0	69	15335	570471	37.2	0	163	2.577489614
280202	8450	48546	5.75	0	78	8450	351052	41.54	0	121	2.500007401
280203	9727	8711	0.9	0	59	9727	345634	35.53	0	96	4.950108923
280210	5987	67192	11.22	0	79	5987	250257	41.8	0	141	1.544570312
280222	8806	14207	1.61	0	31	8806	272161	30.91	0	91	3.910081106
280225	22201	129296	5.82	0	279	22201	903076	40.68	0	393	2.452368667
280275	5487	71806	13.09	0	189	5487	307228	55.99	0	304	1.743844128
280307	14740	168099	11.4	0	407	14740	640878	43.48	0	532	1.578458162
280326	9032	108797	12.05	0	172	9032	394544	43.68	0	307	1.505079755
280740	8433	83644	9.92	0	86	8433	380637	45.14	0	161	1.833134438
283270	8130	81372	10.01	0	85	8130	336076	41.34	0	161	1.69323646
283298	5553	37831	6.81	0	64	5553	218170	39.29	0	104	2.17557551
283356	6873	65012	9.46	0	110	6873	366797	53.37	0	214	2.143256968
283365	7196	75733	10.52	0	109	7196	319451	44.39	0	144	1.72424005
283381	11964	56832	4.75	0	108	11964	466137	38.96	0	175	2.683134304
283451	9406	11899	1.27	0	44	9406	314174	33.4	0	79	4.364087746
283453	5329	24432	4.58	0	59	5329	247313	46.41	0	129	2.98815624
283531	16306	146090	8.96	0	203	16306	738657	45.3	0	267	1.985080458
283573	14604	99965	6.85	0	222	14604	564369	38.64	0	309	2.143059247
283575	8558	166194	19.42	0	263	8558	429287	50.16	0	321	1.016134193
283576	5948	45265	7.61	0	68	5948	237426	39.92	0	170	2.038283407
283587	8976	125743	14.01	0	93	8976	414894	46.22	0	113	1.36920035
283591	14525	91934	6.33	0	121	14525	585632	40.32	0	204	2.31835828
283606	6456	35400	5.48	0	54	6456	231504	35.86	0	116	2.357267735
283700	5504	45584	8.28	0	94	5504	199298	36.21	0	133	1.77582555
283717	5203	22560	4.34	0	67	5203	214500	41.23	0	93	2.895067559
283719	10607	86292	8.14	0	176	10607	454249	42.83	0	213	2.042661023
283722	7011	41849	5.97	0	111	7011	291003	41.51	0	235	2.444796141
283728	7463	80780	10.82	0	60	7463	287431	38.51	0	183	1.47867267
283736	16315	31011	1.9	0	66	16315	566828	34.74	0	115	3.839666476
283743	12371	92295	7.46	0	186	12371	490418	39.64	0	205	2.056849472
283744	9762	8980	0.92	0	45	9762	333839	34.2	0	84	4.863358699
283748	8405	165054	19.64	0	265	8405	448760	53.39	0	316	1.089914665
283749	6080	35680	5.87	0	68	6080	252955	41.6	0	126	2.472291165
283751	12579	24261	1.93	0	56	12579	432441	34.38	0	123	3.802036838
283764	9997	148422	14.85	0	299	9997	485893	48.6	0	505	1.357633428
283769	5858	7405	1.26	0	42	5858	184229	31.45	0	80	4.288704424
283771	8108	29740	3.67	0	110	8108	331935	40.94	0	168	3.12679918
283775	6989	46824	6.7	0	66	6989	281732	40.31	0	108	2.236044828
283778	5697	45966	8.07	0	51	5697	203666	35.75	0	73	1.794442709
283781	5053	58158	11.51	0	117	5053	222940	44.12	0	163	1.585685003
283790	6167	5504	0.89	0	14	6167	212400	34.44	0	55	4.921276042
283792	8176	30128	3.68	0	32	8176	334763	40.94	0	163	3.122873477
283793	5699	31240	5.48	0	37	5699	201359	35.33	0	96	2.335785996
283802	6213	2626	0.42	0	23	6213	192474	30.98	0	75	5.851944052
283804	15933	241359	15.15	0	130	15933	803221	50.41	0	169	1.381532206
283818	10034	117041	11.66	0	200	10034	472225	47.06	0	349	1.660073578
283824	7326	68606	9.36	0	114	7326	434539	59.31	0	253	2.310834982
283828	6662	55761	8.37	0	59	6662	239050	35.88	0	124	1.747020408
283836	5671	67463	11.9	0	115	5671	273907	48.3	0	189	1.668201661
283844	6133	32414	5.29	0	77	6133	220839	36.01	0	111	2.414198018
283845	7609	96119	12.63	0	106	7609	338335	44.47	0	160	1.463117811
283851	8041	14164	1.76	0	26	8041	262186	32.61	0	69	3.858807153
283856	11392	153619	13.48	0	129	11392	527838	46.33	0	164	1.428266231
283859	20362	45197	2.22	0	43	20362	761321	37.39	0	99	3.721160935
283861	5458	5830	1.07	0	12	5458	172995	31.7	0	54	4.535940184
283866	21995	91248	4.15	0	224	21995	817686	37.18	0	316	2.810483574
283882	9477	57255	6.04	0	89	9477	328615	34.68	0	135	2.168623489
283890	11348	133060	11.73	0	168	11348	522213	46.02	0	267	1.619198016
283893	7156	56662	7.92	0	214	7156	296146	41.38	0	243	2.032501355
283894	20259	193793	9.57	0	132	20259	930331	45.92	0	184	1.909671858
283899	6994	8161	1.17	0	48	6994	233436	33.38	0	75	4.481543565
283905	10300	64400	6.25	0	91	10300	324866	31.54	0	115	1.982394611
283911	13774	154875	11.24	0	209	13774	604898	43.92	0	365	1.613376064
283913	16250	192688	11.86	0	295	16250	835130	51.39	0	378	1.762523688
283917	13048	280743	21.52	0	206	13048	793758	60.83	0	279	1.146244972
283926	16635	94610	5.69	0	151	16635	733407	44.09	0	233	2.601090965
283944	5916	10773	1.82	0	18	5916	176495	29.83	0	67	3.681893668
283947	9157	18041	1.97	0	39	9157	303339	33.13	0	124	3.719010714
283952	5597	73650	13.16	0	98	5597	258497	46.18	0	136	1.45824873
283953	10882	7484	0.69	0	21	10882	353498	32.48	0	63	5.203951506
283972	10411	189551	18.21	0	166	10411	607221	58.32	0	392	1.326399843
283981	12493	124790	9.99	0	129	12493	518932	41.54	0	191	1.703084679
283986	6824	162260	23.78	0	234	6824	463922	67.98	0	388	1.162501692
283989	13468	136296	10.12	0	134	13468	618491	45.92	0	245	1.829053398
283994	19827	120394	6.07	0	101	19827	1169850	59	0	127	2.928086578
283996	11281	202812	17.98	0	158	11281	607336	53.84	0	231	1.229425435
284001	35892	115356	3.21	0	105	35892	1369549	38.16	0	200	3.218556014
284005	29850	89561	3	0	69	29850	1245332	41.72	0	158	3.444844798
284015	17359	96690	5.57	0	274	17359	653162	37.63	0	403	2.403274102
284017	15480	66962	4.33	0	90	15480	544767	35.19	0	169	2.66986663
284031	5377	65566	12.19	0	69	5377	248135	46.15	0	139	1.567772567
284094	8797	31028	3.53	0	62	8797	309251	35.15	0	145	2.962924646
284107	14485	87299	6.03	0	132	14485	579378	40	0	176	2.376910138
284118	23074	126496	5.48	0	136	23074	892997	38.7	0	194	2.467225814
284125	9806	42792	4.36	0	69	9806	382903	39.05	0	128	2.810062554
284126	18768	173034	9.22	0	222	18768	878717	46.82	0	378	1.991426324
284131	6378	46684	7.32	0	89	6378	265358	41.61	0	134	2.15415478
284228	17305	31732	1.83	0	34	17305	593902	34.32	0	83	3.876274045
284229	10945	38872	3.55	0	54	10945	442354	40.42	0	169	3.156318438
284264	9818	67247	6.85	0	146	9818	407275	41.48	0	281	2.245380047
284270	26586	227424	8.55	0	155	26586	1090044	41	0	235	1.90876763
284282	8831	33396	3.78	0	73	8831	336940	38.15	0	145	2.982364963
284302	8678	36805	4.24	0	67	8678	289512	33.36	0	87	2.623123164
284331	8302	35173	4.24	0	64	8302	313116	37.72	0	88	2.800333552
284345	15144	89696	5.92	0	164	15144	657340	43.41	0	192	2.521498387
284364	13482	30070	2.23	0	47	13482	520955	38.64	0	98	3.762119524
284381	8444	19950	2.36	0	31	8444	332644	39.39	0	123	3.708110698
284384	5001	38549	7.71	0	120	5001	205712	41.13	0	162	2.062528352
284408	13144	90120	6.86	0	64	13144	578690	44.03	0	135	2.329346408
284434	6999	45832	6.55	0	31	6999	261288	37.33	0	92	2.157908742
284436	17730	155678	8.78	0	192	17730	730966	41.23	0	282	1.878541662
284440	6767	86346	12.76	0	100	6767	283945	41.96	0	142	1.364526394
284442	9474	26474	2.79	0	62	9474	328737	34.7	0	135	3.283738681
284449	6392	20234	3.17	0	40	6392	243392	38.08	0	119	3.233618779
284463	8972	66629	7.43	0	98	8972	331134	36.91	0	166	1.959717667
284472	8139	11425	1.4	0	31	8139	270348	33.22	0	87	4.215693387
284474	16063	31461	1.96	0	51	16063	566933	35.29	0	92	3.817473916
284482	16814	55307	3.29	0	77	16814	736669	43.81	0	173	3.382240771
284499	13478	56732	4.21	0	63	13478	439265	32.59	0	86	2.599677259
284500	15163	106444	7.02	0	252	15163	591673	39.02	0	307	2.121810888
284541	7663	21948	2.86	0	33	7663	260546	34	0	92	3.21858774
284543	6273	13636	2.17	0	60	6273	225738	35.99	0	141	3.6989692
284549	8479	28229	3.33	0	33	8479	290100	34.21	0	78	3.007964067
284651	7518	35487	4.72	0	38	7518	311377	41.42	0	126	2.780608834
284841	8936	89285	9.99	0	95	8936	371547	41.58	0	128	1.704473221
284851	14936	102741	6.88	0	122	14936	572405	38.32	0	127	2.124757137
284998	6749	14157	2.1	0	22	6749	251664	37.29	0	137	3.79746761
285054	5085	5511	1.08	0	15	5085	188756	37.12	0	66	4.750233539
285068	13605	98309	7.23	0	113	13605	531234	39.05	0	142	2.080395042
285206	5749	63068	10.97	0	105	5749	261319	45.45	0	357	1.697856814
285225	9224	100125	10.85	0	100	9224	392319	42.53	0	166	1.617925858
285235	11221	52961	4.72	0	62	11221	427182	38.07	0	135	2.658935851
285247	14504	80206	5.53	0	75	14504	557597	38.44	0	126	2.444396996
285248	7645	22888	2.99	0	33	7645	292314	38.24	0	90	3.324005179
285251	11044	135545	12.27	0	183	11044	532857	48.25	0	248	1.622533739
285252	7983	127035	15.91	0	136	7983	398025	49.86	0	187	1.295089093
285613	5816	58496	10.06	0	71	5816	247934	42.63	0	128	1.730378796
285619	10130	10095	1	0	12	10130	813933	80.35	0	1521	5.975366164
285704	8497	56753	6.68	0	92	8497	1074844	126.5	0	664	3.890285518
285813	12719	42731	3.36	0	56	12719	1358012	106.77	0	1875	4.637041341
285852	5360	44693	8.34	0	51	5360	207886	38.78	0	139	1.86433356
285853	7062	9357	1.32	0	22	7062	259814	36.79	0	66	4.447843887
285912	6011	13842	2.3	0	26	6011	227185	37.79	0	127	3.685438798
285958	7552	273331	36.19	0	109	7552	997904	132.14	0	311	1.515544283
285964	5503	84790	15.41	0	65	5503	234817	42.67	0	124	1.116495294
286112	20793	190116	9.14	0	268	20793	786693	37.83	0	282	1.696404752
286118	12070	147908	12.25	0	187	12070	513486	42.54	0	271	1.44317833
286121	25233	119512	4.74	0	69	25233	1352227	53.59	0	5036	3.146144897
286128	19182	210754	10.99	0	130	19182	920064	47.96	0	226	1.772780318
286216	6626	17743	2.68	0	81	6626	199163	30.06	0	132	3.134680149
286240	9299	62346	6.7	0	52	9299	352684	37.93	0	97	2.148246417
286249	11531	17133	1.49	0	67	11531	390225	33.84	0	128	4.152485378
286253	7200	73299	10.18	0	102	7200	285259	39.62	0	193	1.607631364
286260	6136	16128	2.63	0	61	6136	233156	38	0	174	3.500004759
286290	15501	114807	7.41	0	91	15501	597614	38.55	0	113	2.026325458
286345	8816	138455	15.7	0	164	8816	421264	47.78	0	232	1.25278234
286383	6497	42338	6.52	0	116	6497	297326	45.76	0	209	2.458283228
286500	11754	53373	4.54	0	132	11754	454770	38.69	0	223	2.738336572
286531	11477	50395	4.39	0	57	11477	435280	37.93	0	111	2.758186572
286577	6910	88500	12.81	0	263	6910	321753	46.56	0	317	1.508960628
286611	7267	51984	7.15	0	54	7267	411870	56.68	0	3726	2.633964657
286612	9202	4617	0.5	0	11	9202	292504	31.79	0	61	5.637641157
286639	6683	8452	1.26	0	45	6683	200338	29.98	0	71	4.21964479
