chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
244655	6373	39922	6.26	0	53	6373	208232	32.67	0	75	2.03087193806619
244656	4327	45429	10.5	0	86	4327	201574	46.59	0	109	1.79677104811572
244671	8442	83349	9.87	0	159	8442	343405	40.68	0	257	1.69033773496185
244674	8244	102977	12.49	0	165	8244	371711	45.09	0	222	1.49917407859031
244677	7635	66906	8.76	0	97	7635	294153	38.53	0	148	1.78411945661912
244678	5888	14078	2.39	0	42	5888	203239	34.52	0	168	3.49948998675895
244680	7276	29788	4.09	0	43	7276	267154	36.72	0	168	2.81353335603281
244682	16344	69218	4.24	0	105	16344	596828	36.52	0	165	2.75369064098177
244683	3205	27090	8.45	0	71	3205	122387	38.19	0	113	1.82331171901371
244691	3916	29882	7.63	0	139	3916	168826	43.11	0	255	2.14540764590471
244692	15609	54833	3.51	0	63	15609	520708	33.36	0	141	2.89571639870085
244694	3278	14625	4.46	0	43	3278	123360	37.63	0	104	2.72390771970832
244698	11463	23590	2.06	0	64	11463	362173	31.59	0	98	3.5858917401244
244699	8685	53985	6.22	0	159	8685	579228	66.69	0	225	3.06962400917829
244707	12659	136789	10.81	0	288	12659	937750	74.08	0	618	2.42385762108633
244711	14972	73257	4.89	0	121	14972	543562	36.31	0	195	2.53960060540872
244719	3146	9897	3.15	0	22	3146	88657	28.18	0	68	2.8083879234831
244720	17624	146504	8.31	0	121	17624	824312	46.77	0	208	2.13980309220934
244727	6455	48548	7.52	0	61	6455	239629	37.12	0	133	1.95053218901068
244733	15190	61029	4.02	0	187	15190	564796	37.18	0	241	2.8563994093013
244742	5016	61062	12.17	0	160	5016	238453	47.54	0	244	1.61295278078945
244747	7090	6633	0.94	0	66	7090	226045	31.88	0	101	4.73098710787358
244753	15665	55598	3.55	0	74	15665	606677	38.73	0	138	3.09470061719705
244755	11095	57079	5.14	0	68	11095	403232	36.34	0	79	2.46885820060098
244756	5339	6332	1.19	0	16	5339	189205	35.44	0	86	4.54348517080782
244759	3850	16981	4.41	0	30	3850	128722	33.43	0	97	2.56943283962063
244763	10067	46031	4.57	0	58	10067	403794	40.11	0	125	2.78083594131719
244764	15678	202513	12.92	0	229	15678	766905	48.92	0	341	1.56795837939421
244767	8296	257568	31.05	0	348	8296	663179	79.94	0	595	1.01146434987335
244773	10597	23023	2.17	0	59	10597	367695	34.7	0	151	3.64630876058189
244780	13142	81974	6.24	0	92	13142	533468	40.59	0	190	2.34864645139619
244782	3755	33557	8.94	0	166	3755	276925	73.75	0	1020	2.69143635840136
244783	11892	165637	13.93	0	173	11892	616750	51.86	0	275	1.54356699381279
244784	4105	18796	4.58	0	54	4105	138348	33.7	0	97	2.52646913353302
244788	3068	6596	2.15	0	16	3068	79653	25.96	0	49	3.24102186397042
244793	2198	331	0.15	0	2	2198	1512	0.69	0	7	1.8487739067304
244794	1720	263	0.15	0	5	1720	25128	14.61	0	26	6.25298991275573
244798	1498	2109	1.41	0	11	1498	24692	16.48	0	30	3.19408922034517
244801	1646	4377	2.66	0	19	1646	21629	13.14	0	36	1.95160717038189
244812	1578	323	0.2	0	2	1578	18480	11.71	0	26	5.5187373111746
244813	1706	4744	2.78	0	13	1706	30997	18.17	0	47	2.35554167707136
244817	1532	3786	2.47	0	13	1532	21889	14.29	0	30	2.17956301507189
244823	1836	919	0.5	0	5	1836	27781	15.13	0	40	4.56648012800276
244825	1292	3614	2.8	0	27	1292	19637	15.2	0	43	2.08771263694673
244831	1638	1430	0.87	0	5	1638	12651	7.72	0	21	2.7966535869801
244847	1610	1708	1.06	0	16	1610	24572	15.26	0	34	3.49475883783208
244878	1658	5019	3.03	0	17	1658	28053	16.92	0	37	2.12847991520775
244894	1652	305	0.18	0	11	1652	21949	13.29	0	31	5.85334043339461
244896	1212	38	0.03	0	2	1212	192	0.16	0	4	2.06217754483959
244902	1146	84	0.07	0	4	1146	210	0.18	0	6	1.00971012494545
244903	1130	421	0.37	0	4	1130	1206	1.07	0	14	1.17915366633294
244910	1144	78488	68.61	0	1091	1144	427481	373.67	0	6240	2.09241401594442
244925	1656	3001	1.81	0	9	1656	447386	270.16	0	1126	6.86882062248502
244945	17807	259669	14.58	0	149	17807	894785	50.25	0	225	1.43227292218746
244951	6700	50405	7.52	0	208	6700	269841	40.27	0	310	2.06804095082886
244956	3204	52901	16.51	0	66	3204	141159	44.06	0	126	1.06326942034837
244968	1150	1403	1.22	0	7	1150	223562	194.4	0	870	6.963143306491
244979	10401	242169	23.28	0	163	10401	679447	65.33	0	285	1.13579462705361
244982	5441	17598	3.23	0	27	5441	149201	27.42	0	74	2.73276254664605
244995	1372	365	0.27	0	2	1372	13891	10.12	0	22	4.87524611809159
245012	1356	2418	1.78	0	14	1356	3403812	2510.19	0	10173	10.1088436570652
245038	3872	121617	31.41	0	135	3872	363125	93.78	0	354	1.2251963816296
245044	4292	73393	17.1	0	107	4292	195482	45.55	0	149	1.0605947744769
245055	14706	220113	14.97	0	54	14706	697358	47.42	0	159	1.31056148698434
245058	13500	29867	2.21	0	57	13500	428255	31.72	0	113	3.49041454187329
245063	2628	586	0.22	0	2	2628	159307	60.62	0	188	7.75328656370778
245066	4653	6550	1.41	0	14	4653	161152	34.63	0	91	4.26539536535918
245068	1935	10231	5.29	0	75	1935	29269	15.13	0	84	1.16321240566346
245075	2154	5743	2.67	0	25	2154	2842028	1319.42	0	8166	8.59598846712714
245081	1882	292	0.16	0	2	1882	303770	161.41	0	317	9.62558238726676
245106	8786	70048	7.97	0	463	8786	421766	48	0	1008	2.23752282206616
245126	3922	33866	8.63	0	157	3922	133237	33.97	0	171	1.62396879926099
245128	3361	10808	3.22	0	19	3361	97155	28.91	0	52	2.81357606092318
245136	1042	7503	7.2	0	45	1042	24958	23.95	0	60	1.38109688985461
245151	1868	236283	126.49	0	421	1868	610215	326.67	0	4520	1.01595068199754
245182	2559	5575	2.18	0	27	2559	112161	43.83	0	115	3.97665868430847
245189	1626	1161	0.71	0	4	1626	259107	159.35	0	488	7.45730432472128
245199	1576	857	0.54	0	3	1576	73502	46.64	0	86	6.07960461659777
245222	2376	4511	1.9	0	4	2376	186930	78.67	0	276	5.01888230549589
245232	1418	1649	1.16	0	11	1418	77821	54.88	0	109	5.21122381660599
245238	1182	191	0.16	0	3	1182	12590	10.65	0	21	5.70377776067395
245241	15316	72357	4.72	0	254	15316	616182	40.23	0	287	2.73855301882454
245253	1206	3816	3.16	0	7	1206	16075	13.33	0	25	1.72382036247262
245263	42924	136987	3.19	0	122	42924	1566235	36.49	0	197	3.16301286738036
245288	1870	1866	1	0	15	1870	52031	27.82	0	78	4.44519056032826
245289	1535	1921	1.25	0	8	1535	159253	103.75	0	208	6.02217947690767
245319	5612	37623	6.7	0	51	5612	215733	38.44	0	86	2.16751538098936
245322	11218	68999	6.15	0	38	11218	209979	18.72	0	86	1.25306216491755
245324	18164	104158	5.73	0	117	18164	702565	38.68	0	217	2.40212079628068
245333	1400	1356	0.97	0	7	1400	27336	19.53	0	43	3.97870343726041
245334	1326	850	0.64	0	4	1326	19677	14.84	0	25	4.18241542218155
245337	1432	5852	4.09	0	20	1432	20043	14	0	27	1.42239412445133
245338	1466	1770	1.21	0	5	1466	17681	12.06	0	26	2.96429100018624
245355	1168	2095	1.79	0	7	1168	2495746	2136.77	0	8410	9.86839636869211
245356	1172	187	0.16	0	3	1172	15479	13.21	0	33	6.01455479680757
245436	4458	37552	8.42	0	144	4458	164636	36.93	0	156	1.78004116969996
245449	8904	14988	1.68	0	60	8904	285759	32.09	0	94	3.90273069706379
245454	7390	131012	17.73	0	362	7390	369071	49.94	0	490	1.14114333059027
245461	5773	97625	16.91	0	268	5773	268227	46.46	0	362	1.10525253995957
245463	13456	171162	12.72	0	133	13456	640273	47.58	0	195	1.55039664670153
245464	5278	19878	3.77	0	37	5278	202986	38.46	0	203	2.99786237963198
245465	9643	55939	5.8	0	101	9643	372989	38.68	0	150	2.38460303502265
245468	3328	4830	1.45	0	17	3328	89381	26.86	0	85	3.85847454497325
245471	1591	6109	3.84	0	30	1591	49320	31	0	149	2.66023004500119
245480	5149	23593	4.58	0	66	5149	184555	35.84	0	73	2.61529117952141
245482	4288	46861	10.93	0	161	4288	169200	39.46	0	276	1.4992376006124
245483	2196	7175	3.27	0	29	2196	57644	26.25	0	59	2.65209492750351
245487	4943	48024	9.72	0	32	4943	135606	27.43	0	97	1.14386644880324
245489	4370	7916	1.81	0	25	4370	198265	45.37	0	135	4.29481710282829
245491	8307	46370	5.58	0	59	8307	279035	33.59	0	163	2.23683481396606
245495	12522	62235	4.97	0	195	12522	503791	40.23	0	416	2.66409402662409
245501	9326	104109	11.16	0	209	9326	389974	41.82	0	326	1.55299608032114
245515	14373	197220	13.72	0	220	14373	628037	43.7	0	449	1.3184928437759
245525	11476	75100	6.54	0	137	11476	405350	35.32	0	152	2.08026284771113
245527	2685	4192	1.56	0	14	2685	68762	25.61	0	57	3.68422936429597
245534	5763	43148	7.49	0	95	5763	336819	58.45	0	190	2.61130544652101
245547	7836	16012	2.04	0	39	7836	259763	33.15	0	82	3.6695078585892
245551	12107	114485	9.46	0	136	12107	515812	42.6	0	205	1.81808138733455
245556	8938	146997	16.45	0	247	8938	465899	52.13	0	336	1.31116632153416
245560	2606	17598	6.75	0	39	2606	57345	22	0	72	1.35168416203458
245563	8203	15432	1.88	0	48	8203	268823	32.77	0	112	3.77071115142587
245567	8416	4614	0.55	0	12	8416	271999	32.32	0	108	5.52399181478788
245576	12615	259339	20.56	0	358	12615	673522	53.39	0	537	1.02386933003138
245583	9118	86972	9.54	0	96	9118	357434	39.2	0	158	1.68593252855781
245596	4634	22977	4.96	0	50	4634	125722	27.13	0	84	2.09861706745574
245601	8715	66999	7.69	0	258	8715	339380	38.94	0	533	1.98733742631921
245625	4009	13066	3.26	0	56	4009	178230	44.46	0	266	3.41670412435666
245634	7284	65824	9.04	0	95	7284	270435	37.13	0	135	1.6853306830003
245635	5669	61302	10.81	0	76	5669	246805	43.54	0	135	1.6571149300143
245638	3767	36771	9.76	0	82	3767	151272	40.16	0	152	1.68794626194863
245640	5787	49234	8.51	0	128	5787	229190	39.6	0	177	1.86540943884176
245642	5917	10566	1.79	0	35	5917	209600	35.42	0	93	3.9536727650484
245646	6314	61609	9.76	0	63	6314	220611	34.94	0	107	1.48706660091462
245649	17778	43915	2.47	0	55	17778	655370	36.86	0	119	3.54661316960678
245653	4852	134503	27.72	0	183	4852	345338	71.17	0	260	1.00748202405334
245661	9024	36352	4.03	0	88	9024	306462	33.96	0	163	2.72212476058582
245663	6427	2655	0.41	0	26	6427	312669	48.65	0	337	6.53781213061114
245664	3581	13534	3.78	0	39	3581	98604	27.54	0	82	2.51221046547464
245668	4550	36397	8	0	72	4550	159413	35.04	0	111	1.7780709153872
245670	5603	5331	0.95	0	14	5603	180598	32.23	0	76	4.73147291028934
245673	3598	29858	8.3	0	40	3598	137626	38.25	0	101	1.85141655179384
245676	3553	26535	7.47	0	98	3553	108255	30.47	0	155	1.675349397458
245677	2803	7014	2.5	0	49	2803	68489	24.43	0	51	2.93579390916592
245680	7376	15439	2.09	0	31	7376	234801	31.83	0	81	3.57595235511578
245683	3921	19785	5.05	0	44	3921	155586	39.68	0	79	2.62119677830846
245684	2030	280	0.14	0	3	2030	54213	26.71	0	56	7.22294938413825
245686	3104	21773	7.01	0	52	3104	57501	18.52	0	45	1.04873779481036
245688	4038	59097	14.64	0	85	4038	193688	47.97	0	227	1.35935693147819
245689	7745	8023	1.04	0	42	7745	248113	32.04	0	74	4.59235875982836
245692	1260	6313	5.01	0	34	1260	25029	19.86	0	57	1.63412315989391
245697	1195	1154	0.97	0	6	1195	13844	11.58	0	27	3.22464674136286
245698	4279	34907	8.16	0	84	4279	173748	40.6	0	200	1.96197871566179
245725	1270	649	0.51	0	18	1270	24643	19.4	0	50	4.89655564066374
245730	2581	3411	1.32	0	11	2581	69712	27.01	0	68	4.00202385071126
245734	1688	13638	8.08	0	59	1688	50428	29.87	0	95	1.53341008511974
245742	1074	11056	10.29	0	71	1074	14080992	13110.79	0	89780	9.96243596678815
245743	1494	1648	1.1	0	21	1494	31738	21.24	0	57	3.91834838284024
245755	4225	20977	4.96	0	82	4225	156003	36.92	0	147	2.54313057281965
245765	1303	1495	1.15	0	6	1303	21735	16.68	0	49	3.50555356806104
245766	2431	7301	3	0	29	2431	59058	24.29	0	53	2.66446812970073
245780	2153	1687	0.78	0	10	2153	45458	21.11	0	43	4.40544869004565
245783	1249	271	0.22	0	3	1249	719	0.58	0	5	1.04568942205102
245784	1345	2549	1.9	0	10	1345	292822	217.71	0	1002	6.48740449265204
245790	1299	1891	1.46	0	14	1299	5876	4.52	0	47	1.27749444909592
245792	2210	1502	0.68	0	5	2210	593348	268.48	0	1754	8.27220420475023
245801	1133	704	0.62	0	4	1133	135613	119.69	0	351	7.23995873606846
245803	2527	2021	0.8	0	7	2527	302369	119.66	0	415	6.87186529832834
245805	1218	1083	0.89	0	6	1218	240993	197.86	0	841	7.44359897623899
245817	1798	12840	7.14	0	36	1798	1994338	1109.2	0	6134	6.92651977745849
245837	1026	2864	2.79	0	39	1026	12961	12.63	0	43	1.82565765751911
245843	1313	42	0.03	0	2	1313	273	0.21	0	8	2.45449496761835
245869	7485	25859	3.45	0	38	7485	260478	34.8	0	88	2.98155908463131
245884	3629	537215	148.03	0	538	3629	2685765	740.08	0	3686	1.96893169050055
245902	2885	2069	0.72	0	14	2885	252422	87.49	0	252	6.57211745686984
245908	1905	5465	2.87	0	14	1905	1265100	664.09	0	2676	7.50132427277012
245909	1229	1153	0.94	0	6	1229	1972537	1604.99	0	6086	10.3847559768853
245920	1961	65060	33.18	0	139	1961	233640	119.14	0	828	1.49141211834845
245921	2890	20262	7.01	0	28	2890	5034272	1741.96	0	6520	7.60422138221752
245923	1514	8875	5.86	0	45	1514	29326	19.37	0	69	1.37199142974175
245929	2682	60710	22.64	0	102	2682	8507947	3172.24	0	30639	6.77762420133228
245930	3664	11525	3.15	0	34	3664	1694964	462.6	0	5778	6.84540967269702
245932	16149	886718	54.91	0	341	16149	2386553	147.78	0	892	1.0754502628366
245943	8302	69743	8.4	0	79	8302	318744	38.39	0	127	1.83940937274157
245951	4024	113076	28.1	0	174	4024	342440	85.1	0	316	1.24572904702578
245952	15209	67075	4.41	0	102	15209	592195	38.94	0	179	2.78954236872352
245953	6077	21254	3.5	0	41	6077	210007	34.56	0	90	2.95081643589189
245967	7371	164694	22.34	0	264	7371	443830	60.21	0	438	1.07751397716121
245974	12734	147476	11.58	0	137	12734	589475	46.29	0	227	1.6462053548634
245978	5647	12423	2.2	0	33	5647	157363	27.87	0	86	3.3102776191399
245979	5089	99550	19.56	0	87	5089	261773	51.44	0	175	1.04212431793646
245980	3577	47093	13.17	0	55	3577	179204	50.1	0	175	1.5746953033868
245982	13847	20369	1.47	0	82	13847	486828	35.16	0	126	4.22718705586779
245984	8009	39323	4.91	0	132	8009	313474	39.14	0	233	2.64198887187286
245988	4559	20301	4.45	0	56	4559	155417	34.09	0	77	2.58461140384693
245990	5691	104466	18.36	0	166	5691	288479	50.69	0	235	1.11227515073642
246003	6417	5959	0.93	0	14	6417	683645	106.54	0	423	6.48708880001386
246011	3903	19963	5.11	0	65	3903	150055	38.45	0	120	2.55872844747231
246014	12324	30523	2.48	0	65	12324	448361	36.38	0	133	3.52187356282536
246030	15290	44908	2.94	0	100	15290	542790	35.5	0	144	3.24107101000379
246032	8552	28791	3.37	0	72	8552	292241	34.17	0	104	2.98904979680816
246044	2259	21253	9.41	0	56	2259	81595	36.12	0	81	1.58767131031307
246048	3153	15863	5.03	0	81	3153	12098435	3837.12	0	80946	9.22238981389682
246051	5991	29494	4.92	0	40	5991	232672	38.84	0	202	2.6279530256407
246052	11107	133568	12.03	0	99	11107	536916	48.34	0	165	1.65372087615025
246068	16899	81080	4.8	0	148	16899	973382	57.6	0	182	3.2321025462819
246071	1753	16500	9.41	0	63	1753	52284	29.83	0	142	1.31163739516742
246072	5914	38017	6.43	0	59	5914	178180	30.13	0	83	1.87545007582726
246074	7556	52985	7.01	0	71	7556	275766	36.5	0	143	2.02755016020487
246075	16514	27663	1.68	0	45	16514	454908	27.55	0	113	3.68265922624051
246085	8218	34632	4.21	0	101	8218	244809	29.79	0	170	2.47007603074388
246090	2671	20578	7.7	0	33	2671	63702	23.85	0	53	1.27819896087136
246099	5668	93586	16.51	0	173	5668	277620	48.98	0	156	1.21599269921147
246108	5610	41641	7.42	0	94	5610	204921	36.53	0	189	1.94673070730196
246124	6415	77707	12.11	0	99	6415	253388	39.5	0	154	1.35279383381825
246128	2914	28346	9.73	0	52	2914	109549	37.59	0	121	1.59697725082265
246152	1288	1271	0.99	0	8	1288	89665	69.62	0	183	5.78306952420482
246154	1047	9353	8.93	0	25	1047	29128	27.82	0	48	1.28653038498176
246230	9626	41481	4.31	0	82	9626	334241	34.72	0	131	2.65714721891613
246254	7420	110323	14.87	0	156	7420	384365	51.8	0	317	1.44768749608224
246514	1902	14741	7.75	0	41	1902	40260	21.17	0	50	1.09689309940674
246583	1450	2886	1.99	0	10	1450	5248259	3619.49	0	9604	10.4759423298273
246644	1537	903	0.59	0	3	1537	43157	28.08	0	44	5.21982421650347
246858	1413	9911	7.01	0	36	1413	99307	70.28	0	156	2.9727678875585
246906	8360	1646	0.2	0	9	8360	250897	30.01	0	54	6.87643955427167
247400	6495	23801	3.66	0	72	6495	233688	35.98	0	105	2.94441967852819
247433	1292	12102	9.37	0	21	1292	34309	26.55	0	67	1.14973095359308
247463	6653	24972	3.75	0	117	6653	258581	38.87	0	165	3.0208346525167
247704	11981	117959	9.85	0	103	11981	575252	48.01	0	207	1.9322793518756
247850	2723	15467	5.68	0	36	2723	133402	48.99	0	148	2.75566450233892
248091	1126	15740	13.98	0	42	1126	43646	38.76	0	91	1.11834425560039
248194	1934	4140	2.14	0	22	1934	56182	29.05	0	53	3.40999550745149
248293	4879	43121	8.84	0	141	4879	207569	42.54	0	261	1.91384180412999
248478	4913	22723	4.63	0	87	4913	321102	65.36	0	137	3.46646393044619
248615	19982	69266	3.47	0	126	19982	742153	37.14	0	180	3.06710629291791
248681	8484	24748	2.92	0	67	8484	296304	34.93	0	138	3.22756641407559
248702	5599	6685	1.19	0	12	5599	147007	26.26	0	67	4.11097348314569
248712	1121	13001	11.6	0	28	1121	61678	55.02	0	151	1.89297137986202
248825	4221	19175	4.54	0	53	4221	195236	46.25	0	184	2.99582920856087
248904	3461	33732	9.75	0	56	3461	143670	41.51	0	92	1.73712485352738
248932	4675	39151	8.37	0	133	4675	178241	38.13	0	158	1.83476704873652
248954	2771	1154	0.42	0	4	2771	104270	37.63	0	62	6.13249019684987
248955	13983	40790	2.92	0	111	13983	507886	36.32	0	146	3.28386397397164
248987	10931	17409	1.59	0	25	10931	397292	36.35	0	94	4.16199673908335
249356	6779	169825	25.05	0	449	6779	437652	64.56	0	247	1.01297002075596
249535	13638	47336	3.47	0	81	13638	484840	35.55	0	143	3.00398203748926
249589	3065	13096	4.27	0	20	3065	151286	49.36	0	120	3.17817446508967
249674	5126	52886	10.32	0	64	5126	226960	44.28	0	130	1.74835229691904
249799	1069	38267	35.8	0	93	1069	219342	205.18	0	510	2.16599866349884
250029	1294	20211	15.62	0	31	1294	66597	51.47	0	76	1.3674773746253
250133	2191	26429	12.06	0	74	2191	92151	42.06	0	111	1.44935898839244
250176	3016	30143	9.99	0	67	3016	128114	42.48	0	111	1.73536722857248
250308	2069	11754	5.68	0	29	2069	62255	30.09	0	47	2.0524613173894
250577	4548	8444	1.86	0	19	4548	113303	24.91	0	60	3.39049054069355
250634	3878	10979	2.83	0	44	3878	137052	35.34	0	77	3.28956812728048
250679	2779	16041	5.77	0	38	2779	107622	38.73	0	93	2.39394832294361
25068	1766	2208	1.25	0	8	1766	41022	23.23	0	60	3.86312919970747
250827	5488	70406	12.83	0	219	5488	246228	44.87	0	308	1.45337005914741
250843	2312	40484	17.51	0	77	2312	111787	48.35	0	130	1.11247685149139
251011	13853	41654	3.01	0	51	13853	457629	33.03	0	90	3.10308162308657
251098	8653	61696	7.13	0	132	8653	307351	35.52	0	184	1.96379764546696
251229	1241	50002	40.29	0	93	1241	211048	170.06	0	435	1.72469017797429
251304	1248	12635	10.12	0	31	1248	52271	41.88	0	84	1.69619219779725
251558	13892	166482	11.98	0	123	13892	669722	48.21	0	314	1.65584456716821
251780	2832	12522	4.42	0	49	2832	64295	22.7	0	70	2.00771406834759
251889	2783	283	0.1	0	8	2783	76858	27.62	0	46	7.75670955493143
251958	7196	58400	8.12	0	64	7196	242163	33.65	0	128	1.69819491787325
251967	1883	26129	13.88	0	45	1883	96191	51.08	0	99	1.52689100268521
252006	2631	6476	2.46	0	16	2631	86556	32.9	0	62	3.38849740884411
252180	3982	333	0.08	0	4	3982	110598	27.77	0	54	8.08645150737959
252228	8683	48461	5.58	0	74	8683	348349	40.12	0	168	2.49312462434374
252238	5296	72079	13.61	0	77	5296	280456	52.96	0	228	1.60737610086397
252243	3320	23253	7	0	52	3320	116291	35.03	0	94	1.97030420653048
252255	5863	51728	8.82	0	119	5863	242418	41.35	0	206	1.87617681406186
252456	1128	6425	5.7	0	28	1128	43015	38.13	0	70	2.38903275223476
252457	4105	88234	21.49	0	209	4105	239477	58.34	0	337	1.08795994903114
252548	4700	13252	2.82	0	32	4700	162995	34.68	0	100	3.26747687638379
252568	4590	4871	1.06	0	24	4590	127814	27.85	0	72	4.36268120322494
252690	3208	5036	1.57	0	31	3208	83146	25.92	0	52	3.69236929955374
252844	7891	30756	3.9	0	46	7891	266493	33.77	0	89	2.76133619581861
252933	6132	9034	1.47	0	30	6132	193556	31.56	0	84	4.07134919073784
252976	12865	23232	1.81	0	30	12865	411120	31.96	0	98	3.78934585140552
253035	2496	30185	12.09	0	122	2496	113859	45.62	0	188	1.56299224762376
253109	4596	15193	3.31	0	44	4596	163509	35.58	0	78	3.07330343402069
253309	6395	19031	2.98	0	43	6395	224244	35.07	0	90	3.2039932403514
253381	1878	43820	23.33	0	101	1878	125103	66.62	0	217	1.1609090922509
253387	2710	16622	6.13	0	70	2710	90486	33.39	0	118	2.09259715993308
253490	3147	1428	0.45	0	9	3147	107528	34.17	0	60	5.89380148166034
253644	19127	50244	2.63	0	42	19127	764154	39.95	0	130	3.57220084408378
253710	5833	8464	1.45	0	16	5833	216265	37.08	0	112	4.32365648417134
253728	8473	49232	5.81	0	69	8473	336408	39.7	0	132	2.41966898418654
253757	4625	39235	8.48	0	54	4625	189720	41.02	0	111	1.9213313674774
253951	1869	1033	0.55	0	4	1869	84594	45.26	0	70	6.00980120130298
253973	3243	1911	0.59	0	10	3243	153589	47.36	0	88	5.97395036182786
253995	1056	9389	8.89	0	61	1056	29525	27.96	0	65	1.30024908210641
254018	5460	13490	2.47	0	45	5460	173790	31.83	0	100	3.33494425561199
254126	3541	846	0.24	0	12	3541	99700	28.16	0	48	6.52160916347689
254182	7345	8237	1.12	0	28	7345	214019	29.14	0	70	4.34857028556766
254186	1645	10738	6.53	0	47	1645	77383	47.04	0	75	2.49587320885068
254198	14612	86990	5.95	0	78	14612	585589	40.08	0	258	2.39906098056065
254257	10291	75567	7.34	0	203	10291	369407	35.9	0	278	1.93727192142795
254281	1225	6026	4.92	0	20	1225	66019	53.89	0	83	3.10042741161125
254288	2620	19019	7.26	0	37	2620	109552	41.81	0	95	2.17294663560913
254313	3097	31484	10.17	0	54	3097	93842	30.3	0	99	1.22213816006356
254424	2157	7550	3.5	0	30	2157	72776	33.74	0	61	2.91617319201598
254517	7063	25998	3.68	0	65	7063	263820	37.35	0	136	2.99047061718033
254556	1516	242	0.16	0	2	1516	105841	69.82	0	213	8.4165646871135
254608	7755	99398	12.82	0	117	7755	397170	51.21	0	284	1.6451693426909
254654	5859	6618	1.13	0	23	5859	205526	35.08	0	77	4.60339411559029
254706	1514	28048	18.53	0	79	1514	71703	47.36	0	138	1.00094624516243
254718	2028	7794	3.84	0	21	2028	88673	43.72	0	185	3.1562552305115
254807	2278	30629	13.45	0	104	2278	90937	39.92	0	110	1.21664559345402
254812	8621	57925	6.72	0	115	8621	359781	41.73	0	204	2.28169182804538
254849	3692	13794	3.74	0	31	3692	109813	29.74	0	90	2.63843451772553
254886	2024	7752	3.83	0	12	2024	156230	77.19	0	503	3.98013770609075
254944	1920	2871	1.5	0	23	1920	52628	27.41	0	66	3.83880796789064
254950	1039	704	0.68	0	6	1039	29180	28.08	0	40	5.01500442461497
254962	3272	34157	10.44	0	60	3272	148176	45.29	0	100	1.76421087304097
254999	8466	111931	13.22	0	178	8466	395634	46.73	0	268	1.46876690591785
255049	3308	17610	5.32	0	39	3308	125209	37.85	0	119	2.47793519493265
255126	3549	10331	2.91	0	36	3549	120960	34.08	0	82	3.1969743228783
255260	4243	9685	2.28	0	34	4243	119672	28.2	0	78	3.27572947868216
255261	1402	1283	0.92	0	9	1402	33781	24.09	0	47	4.3577967677422
255378	1147	7513	6.55	0	49	1147	73043	63.68	0	110	2.92841356967958
255395	1602	352	0.22	0	2	1602	47359	29.56	0	51	6.7171389810696
255401	2842	11148	3.92	0	32	2842	98955	34.82	0	103	2.79813068909664
255426	3140	28196	8.98	0	53	3140	74169	23.62	0	172	1.04236166021676
255504	6612	25325	3.83	0	60	6612	219786	33.24	0	97	2.76464413040613
255513	1735	4455	2.57	0	34	1735	83363	48.05	0	140	3.87183621202798
255603	1296	16548	12.77	0	91	1296	106477	82.16	0	285	2.33281770217622
255641	7885	70069	8.89	0	244	7885	316864	40.19	0	387	1.82372129878972
255732	1781	37753	21.2	0	103	1781	99433	55.83	0	155	1.04411633689049
255780	1669	1973	1.18	0	8	1669	52579	31.5	0	57	4.38563310947355
255800	2127	5628	2.65	0	18	2127	65081	30.6	0	89	3.1766074336902
255904	2952	37615	12.74	0	94	2952	135142	45.78	0	119	1.49249223086013
255943	3004	17805	5.93	0	68	3004	106558	35.47	0	113	2.22763536594993
255966	2973	30809	10.36	0	79	2973	119557	40.21	0	138	1.60367037867455
256012	1495	25157	16.83	0	57	1495	73613	49.24	0	104	1.19593563071526
256063	4109	14553	3.54	0	35	4109	118076	28.74	0	47	2.66837884193509
256078	2523	22501	8.92	0	63	2523	128356	50.87	0	132	2.15883952450307
256110	5180	15351	2.96	0	56	5180	144039	27.81	0	96	2.87907470927848
256134	7554	31242	4.14	0	66	7554	294634	39	0	144	2.88291149669839
256156	3925	2285	0.58	0	16	3925	117013	29.81	0	52	5.33073971042434
256190	8979	26517	2.95	0	35	8979	355027	39.54	0	94	3.39166605704075
256194	7387	29971	4.06	0	73	7387	234686	31.77	0	109	2.61525350308906
256218	4885	30941	6.33	0	72	4885	166886	34.16	0	95	2.0791706157529
256232	2718	304	0.11	0	2	2718	78991	29.06	0	49	7.69252741455629
256249	1429	3457	2.42	0	27	1429	21846	15.29	0	42	2.30664949964696
256263	4551	21496	4.72	0	46	4551	133465	29.33	0	91	2.28265835195586
256333	3011	8500	2.82	0	43	3011	113984	37.86	0	63	3.39404738886566
256382	2195	671	0.31	0	4	2195	55755	25.4	0	49	6.0035565168334
256391	8063	63996	7.94	0	87	8063	292645	36.29	0	134	1.83950118989712
256430	1608	26776	16.65	0	142	1608	72333	44.98	0	172	1.08090152937994
256439	3343	1596	0.48	0	5	3343	99007	29.62	0	60	5.59453347012844
256449	2694	66555	24.7	0	157	2694	191712	71.16	0	279	1.17369551435587
256464	3128	682	0.22	0	10	3128	93615	29.93	0	52	6.73508499042155
256487	1411	603	0.43	0	3	1411	4409	3.12	0	28	2.5062775097209
256498	2608	38000	14.57	0	57	2608	129929	49.82	0	81	1.42086418973707
