chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
276702	5766	11268	1.95	0	23	5766	186410	32.33	0	84	3.69846752393722
276707	1037	1251	1.21	0	6	1037	31388	30.27	0	52	4.29194976811367
276710	9928	9090	0.92	0	26	9928	317392	31.97	0	67	4.76608111828425
276713	2085	17590	8.44	0	43	2085	178098	85.42	0	178	2.9863990394957
276738	7955	46057	5.79	0	117	7955	277143	34.84	0	163	2.23624941617037
276754	3713	26476	7.13	0	75	3713	161823	43.58	0	174	2.25883226023277
276802	7324	55225	7.54	0	53	7324	316753	43.25	0	126	2.16720374970353
276830	1209	8773	7.26	0	30	1209	49845	41.23	0	63	2.15279305345306
276858	2281	2701	1.18	0	12	2281	65566	28.74	0	50	4.25334134265624
276910	1135	515	0.45	0	5	1135	50539	44.53	0	68	6.27584884567398
276911	3140	44209	14.08	0	85	3140	209535	66.73	0	148	1.89182821543647
276933	2147	23717	11.05	0	73	2147	76322	35.55	0	76	1.33294323578873
277015	9626	58711	6.1	0	126	9626	363202	37.73	0	143	2.27597099792061
277029	10261	211073	20.57	0	156	10261	585516	57.06	0	237	1.11907799861753
277037	3613	29399	8.14	0	63	3613	194801	53.92	0	155	2.37485984247636
277040	3107	35	0.01	0	1	3107	87229	28.07	0	48	11.1019533940733
277049	1437	4266	2.97	0	16	1437	45711	31.81	0	62	3.06808558129949
277070	20088	150918	7.51	0	261	20088	862411	42.93	0	318	2.1622414054943
277076	4459	71579	16.05	0	194	4459	234186	52.52	0	273	1.35743366444397
277095	4263	38549	9.04	0	70	4263	163233	38.29	0	104	1.72971302799572
277100	4675	15472	3.31	0	52	4675	133096	28.47	0	97	2.75167941649579
277104	2679	38550	14.39	0	54	2679	164797	61.51	0	169	1.74289442942406
277106	6873	47665	6.94	0	105	6873	225270	32.78	0	134	1.88694833208194
277107	2082	25426	12.21	0	48	2082	105346	50.6	0	151	1.69821423015502
277130	3259	26213	8.04	0	64	3259	136985	42.03	0	112	2.03329209553379
277141	7848	39500	5.03	0	75	7848	326440	41.6	0	124	2.69509326878367
277182	2818	7591	2.69	0	44	2818	86036	30.53	0	81	3.1516895572109
277207	12111	128443	10.61	0	145	12111	517359	42.72	0	245	1.65662703633354
277245	5269	15747	2.99	0	30	5269	210772	40	0	104	3.38892265602473
277251	13475	25389	1.88	0	73	13475	533531	39.59	0	154	4.04347154591321
277264	6382	36675	5.75	0	122	6382	252446	39.56	0	178	2.42954861048812
277290	4545	26306	5.79	0	49	4545	187058	41.16	0	101	2.47674777446548
277293	7076	82352	11.64	0	109	7076	321297	45.41	0	192	1.6110590240768
277311	4357	5892	1.35	0	20	4357	137334	31.52	0	76	4.19237626796629
277320	11997	64695	5.39	0	78	11997	462944	38.59	0	173	2.4870099113495
277356	2706	15007	5.55	0	30	2706	113222	41.84	0	77	2.56146322057022
277358	3367	94672	28.12	0	74	3367	294061	87.34	0	142	1.28218598226847
277373	4617	65813	14.25	0	156	4617	174152	37.72	0	187	1.05150780229638
277376	7590	79309	10.45	0	188	7590	397353	52.35	0	484	1.97182664041067
277380	12553	29646	2.36	0	42	12553	400862	31.93	0	100	3.405193833769
277386	3195	27096	8.48	0	36	3195	74429	23.3	0	41	1.10533383053919
277392	7243	27333	3.77	0	43	7243	213050	29.41	0	88	2.61081040117915
277400	8118	42457	5.23	0	77	8118	340192	41.91	0	133	2.64955171544442
277412	9996	210207	21.03	0	454	9996	603071	60.33	0	541	1.16756677785548
277453	9968	23723	2.38	0	29	9968	384692	38.59	0	179	3.66633361079406
277466	1934	17297	8.94	0	54	1934	72778	37.63	0	96	1.72067659844531
277475	4504	23015	5.11	0	44	4504	197465	43.84	0	183	2.74799264758365
277487	26271	482335	18.36	0	490	26271	1516905	57.74	0	691	1.30014509438292
277495	1358	23229	17.11	0	65	1358	66427	48.92	0	152	1.16272468959872
277501	19884	130179	6.55	0	104	19884	829615	41.72	0	223	2.3183123916557
277516	1176	1109	0.94	0	20	1176	30628	26.04	0	45	4.43906492704874
277551	6884	33200	4.82	0	60	6884	237476	34.5	0	130	2.48663135588368
277556	6155	30725	4.99	0	68	6155	236937	38.5	0	116	2.59488677069311
277578	5518	42110	7.63	0	118	5518	215683	39.09	0	150	2.00418466801551
277590	5353	66112	12.35	0	121	5353	229556	42.88	0	162	1.44293390954648
277612	3810	24034	6.31	0	48	3810	155051	40.7	0	158	2.33645692973181
277618	10669	12298	1.15	0	39	10669	390068	36.56	0	144	4.63770034967444
277621	2857	39271	13.75	0	111	2857	131632	46.07	0	177	1.39153602486557
277624	11740	69868	5.95	0	87	11740	468859	39.94	0	135	2.39401280480941
277634	5487	30797	5.61	0	77	5487	207271	37.77	0	114	2.39830815339213
277636	2249	8462	3.76	0	41	2249	66358	29.51	0	83	2.61953939931512
277637	7580	21259	2.8	0	62	7580	275294	36.32	0	114	3.3444055159067
277645	2080	32605	15.68	0	99	2080	102859	49.45	0	116	1.30418500709201
277650	1412	2001	1.42	0	10	1412	68117	48.24	0	76	4.73340711795615
277660	3786	99788	26.36	0	152	3786	300631	79.41	0	256	1.23811037076925
277661	6096	12393	2.03	0	73	6096	194363	31.88	0	113	3.62024004236604
277664	2069	10959	5.3	0	22	2069	101825	49.21	0	82	2.86202729724032
277668	6749	56201	8.33	0	81	6749	263396	39.03	0	151	1.87533510763415
277683	2868	43732	15.25	0	70	2868	161843	56.43	0	157	1.53479315246749
277686	3122	8988	2.88	0	29	3122	86442	27.69	0	63	2.91236438248536
277694	5811	27747	4.77	0	52	5811	201992	34.76	0	132	2.51250695636964
277697	3990	19114	4.79	0	95	3990	132408	33.18	0	110	2.43935637078043
277699	4500	32385	7.2	0	75	4500	185028	41.12	0	141	2.16091149842495
277707	2933	5516	1.88	0	11	2933	176620	60.22	0	259	4.64857818660779
277750	2155	7559	3.51	0	25	2155	73142	33.94	0	63	2.92058367479885
277799	2458	206006	83.81	0	181	2458	792700	322.5	0	695	1.59124490801784
277831	2276	83025	36.48	0	87	2276	230501	101.27	0	299	1.12016926759877
277863	1564	15171	9.7	0	61	1564	44365	28.37	0	84	1.19544954376062
277873	5067	49160	9.7	0	124	5067	209794	41.4	0	214	1.74071416087294
277874	2610	25521	9.78	0	53	2610	112454	43.09	0	98	1.7865867737189
277922	1182	14737	12.47	0	41	1182	39187	33.15	0	61	1.05768745073103
277943	1078	8436	7.83	0	29	1078	108786	100.91	0	157	3.33505307783868
277947	2244	8874	3.95	0	19	2244	89589	39.92	0	90	2.98432720783354
277969	1042	6451	6.19	0	23	1042	23657	22.7	0	42	1.52182102852476
277976	1183	16489	13.94	0	75	1183	71564	60.49	0	177	1.76460614504164
277991	3889	36130	9.29	0	72	3889	154230	39.66	0	97	1.74107422140694
278043	2319	9627	4.15	0	32	2319	73504	31.7	0	61	2.58043964435323
278044	3804	1711	0.45	0	10	3804	141774	37.27	0	80	6.01908605295992
278050	1107	3775	3.41	0	27	1107	32995	29.81	0	58	2.77509277652774
278056	2973	3150	1.06	0	8	2973	88197	29.67	0	69	4.45400880247781
278059	9942	128328	12.91	0	176	9942	726775	73.1	0	240	2.14852245109336
278064	4330	5464	1.26	0	19	4330	141210	32.61	0	60	4.3409588478093
278071	4499	87723	19.5	0	197	4499	257331	57.2	0	321	1.19968106858953
278075	13420	68917	5.14	0	81	13420	532948	39.71	0	96	2.59680214189134
278076	5752	25358	4.41	0	74	5752	216568	37.65	0	84	2.74093934956252
278079	3270	26026	7.96	0	51	3270	141411	43.24	0	107	2.08866623275175
278084	3881	12160	3.13	0	31	3881	145715	37.55	0	88	3.23171839102976
278085	4928	26013	5.28	0	73	4928	170078	34.51	0	86	2.35554468463781
278087	4649	34481	7.42	0	91	4649	178689	38.44	0	128	2.02025728971369
278093	7101	148594	20.93	0	121	7101	585312	82.43	0	265	1.62473722883123
278107	2584	71112	27.52	0	60	2584	185062	71.62	0	150	1.02702209417917
278116	5591	22182	3.97	0	84	5591	224913	40.23	0	124	2.98820087104342
278117	4631	4088	0.88	0	20	4631	143482	30.98	0	56	4.78482985571302
278141	3306	49749	15.05	0	84	3306	350674	106.07	0	259	2.46432132695185
278147	6302	13923	2.21	0	44	6302	193288	30.67	0	102	3.44184993743633
278152	7635	139142	18.22	0	202	7635	475040	62.22	0	287	1.41899548129308
278168	8501	60633	7.13	0	97	8501	347747	40.91	0	138	2.16761960100491
278184	9585	51899	5.41	0	68	9585	394986	41.21	0	189	2.57643401001443
278189	12005	43552	3.63	0	55	12005	405962	33.82	0	118	2.86697525197498
278203	3329	11271	3.39	0	20	3329	188251	56.55	0	177	3.70730989130159
278209	8033	34731	4.32	0	83	8033	315175	39.24	0	127	2.83036186961652
278219	3308	40590	12.27	0	118	3308	165410	50	0	147	1.67393289144729
278221	9474	19627	2.07	0	64	9474	314991	33.25	0	72	3.65279171333734
278228	13735	124163	9.04	0	174	13735	587079	42.74	0	295	1.88833227580537
278241	10516	13764	1.31	0	39	10516	340230	32.35	0	76	4.27326704090317
278273	4160	11255	2.71	0	42	4160	141042	33.9	0	95	3.29206056223058
278288	5437	13958	2.57	0	35	5437	179340	32.99	0	98	3.3293285589318
278291	2230	17980	8.06	0	56	2230	109079	48.91	0	147	2.24841776637057
278297	5186	8047	1.55	0	31	5186	159396	30.74	0	55	3.95691708997728
278302	8705	41257	4.74	0	77	8705	313418	36	0	163	2.57217798787952
278308	2997	13149	4.39	0	32	2997	163585	54.58	0	309	3.28321959529953
278310	9922	40022	4.03	0	56	9922	362249	36.51	0	146	2.82657997046766
278315	8925	59657	6.68	0	95	8925	332017	37.2	0	205	2.12452265908209
278329	14577	50816	3.49	0	63	14577	534648	36.68	0	158	3.04083474294615
278333	5220	27952	5.35	0	100	5220	189500	36.3	0	132	2.40949879715535
278334	7195	3759	0.52	0	17	7195	225288	31.31	0	58	5.55910812055832
278335	5435	10329	1.9	0	30	5435	185016	34.04	0	79	3.81029975891576
278337	4097	25275	6.17	0	49	4097	143369	34.99	0	115	2.15074031565118
278344	8799	33308	3.79	0	75	8799	294835	33.51	0	108	2.79146197859413
278361	11711	34154	2.92	0	45	11711	390832	33.37	0	93	3.16165145786305
278369	5402	57998	10.74	0	48	5402	221228	40.95	0	90	1.5780095041037
278371	1795	3899	2.17	0	19	1795	104658	58.31	0	87	4.39511642053942
278376	14490	246407	17.01	0	266	14490	701405	48.41	0	326	1.15606199875822
278382	5646	35651	6.31	0	201	5646	190415	33.73	0	166	2.06546045359632
278386	9094	54655	6.01	0	132	9094	374767	41.21	0	171	2.42469761313006
278391	19479	331090	17	0	156	19479	1072719	55.07	0	301	1.34287190768656
278392	3763	11824	3.14	0	48	3763	132214	35.14	0	95	3.1314177726775
278402	10939	48377	4.42	0	70	10939	387008	35.38	0	109	2.64795581885977
278415	6885	36768	5.34	0	63	6885	252746	36.71	0	155	2.42840151297274
278419	5691	18983	3.34	0	55	5691	199517	35.06	0	90	3.03904603384623
278420	5134	33512	6.53	0	69	5134	229915	44.78	0	112	2.42483967686691
278421	3613	88195	24.41	0	74	3613	955726	264.52	0	18777	3.08497265201612
278427	10099	90686	8.98	0	228	10099	410619	40.66	0	229	1.82596291066433
278434	2022	5539	2.74	0	66	2022	64148	31.73	0	68	3.18073976851786
278443	9591	52122	5.43	0	136	9591	353603	36.87	0	220	2.4105633588502
278449	2922	13144	4.5	0	29	2922	120385	41.2	0	84	2.84178747641429
278460	8622	23455	2.72	0	50	8622	366165	42.47	0	126	3.61190559765781
278462	10093	17555	1.74	0	17	10093	368646	36.52	0	80	4.03866759969624
278466	10112	110949	10.97	0	148	10112	514669	50.9	0	208	1.86124217612061
278471	3941	9559	2.43	0	23	3941	137404	34.87	0	75	3.49009819073167
278474	6166	56953	9.24	0	45	6166	162998	26.43	0	67	1.16335171378626
278478	6406	30164	4.71	0	73	6406	264285	41.26	0	259	2.77808490183445
278504	6883	10636	1.55	0	49	6883	263712	38.31	0	95	4.27452095071039
278505	8378	46615	5.56	0	86	8378	367772	43.9	0	106	2.62820419725996
278535	4538	71398	15.73	0	138	4538	207000	45.61	0	204	1.18297154500281
278567	1002	2192	2.19	0	18	1002	54303	54.19	0	89	4.2761639177456
278568	3905	11382	2.91	0	21	3905	149030	38.16	0	112	3.36011015865797
278624	3772	18093	4.8	0	93	3772	152867	40.53	0	110	2.72502390999907
278627	9785	6682	0.68	0	29	9785	289934	29.63	0	81	5.09252011527169
278643	1833	3560	1.94	0	36	1833	56566	30.86	0	65	3.63874954994435
278649	11477	71856	6.26	0	63	11477	434569	37.86	0	106	2.24357989433183
278657	2028	50924	25.11	0	168	2028	130988	64.59	0	262	1.01018883717764
278662	4663	11418	2.45	0	32	4663	168500	36.14	0	78	3.52988289742278
278664	2453	811	0.33	0	2	2453	86236	35.16	0	73	6.3824652813457
278677	10444	38692	3.7	0	39	10444	353739	33.87	0	95	2.84155085653859
278682	4793	24669	5.15	0	89	4793	170458	35.56	0	133	2.43475103231994
278685	1905	25973	13.63	0	83	1905	115142	60.44	0	182	1.79585814392037
278689	11004	65958	5.99	0	107	11004	426025	38.72	0	136	2.33959109004656
278693	4166	51642	12.4	0	80	4166	309377	74.26	0	297	2.22938524014125
278701	1839	18199	9.9	0	68	1839	83901	45.62	0	180	1.85130606190591
278718	7795	80680	10.35	0	69	7795	429822	55.14	0	150	2.06060854518425
278722	7456	9285	1.25	0	28	7456	220839	29.62	0	61	4.21371168618751
278725	9528	85651	8.99	0	172	9528	388497	40.77	0	276	1.82825498153485
278726	4424	40679	9.2	0	87	4424	206168	46.6	0	170	1.98776423415801
278736	1742	20773	11.92	0	72	1742	74826	42.95	0	90	1.49641394112441
278737	3452	56768	16.44	0	184	3452	168768	48.89	0	264	1.2194691518872
278741	6525	9752	1.49	0	17	6525	233476	35.78	0	86	4.23290919715049
278749	19137	51596	2.7	0	53	19137	673614	35.2	0	108	3.35168416203458
278756	4113	13046	3.17	0	23	4113	146448	35.61	0	82	3.1368677357844
278807	9324	185447	19.89	0	243	9324	528541	56.69	0	384	1.15819103854643
278808	5015	18400	3.67	0	41	5015	201702	40.22	0	109	3.10120115902289
278811	2942	30025	10.21	0	68	2942	117419	39.91	0	113	1.61390745819422
278818	7500	45820	6.11	0	56	7500	286341	38.18	0	113	2.29071286314595
278843	5894	22064	3.74	0	51	5894	189886	32.22	0	72	2.75398636437968
278850	3601	3111	0.86	0	13	3601	129392	35.93	0	64	5.03184851086081
278857	17443	84260	4.83	0	90	17443	652646	37.42	0	168	2.60085450996576
278858	7679	29366	3.82	0	100	7679	273763	35.65	0	203	2.86939757885625
278867	5232	49716	9.5	0	150	5232	219473	41.95	0	146	1.78981143766962
278870	5119	54429	10.63	0	72	5119	206889	40.42	0	124	1.57406777040938
278877	2482	90647	36.52	0	138	2482	278535	112.22	0	429	1.26671119304661
278893	9709	62298	6.42	0	122	9709	385307	39.69	0	166	2.27527040543828
278895	1049	294	0.28	0	14	1049	82590	78.73	0	244	7.7824828863899
278896	2144	34657	16.16	0	71	2144	111594	52.05	0	191	1.33461101099573
278909	11353	40552	3.57	0	40	11353	424561	37.4	0	85	3.03618233630665
278916	1228	974	0.79	0	3	1228	86345	70.31	0	192	6.12287347652714
278921	3548	10762	3.03	0	36	3548	115490	32.55	0	98	3.07240789014079
278926	15610	139839	8.96	0	162	15610	679163	43.51	0	261	1.92691642504367
278935	1367	12658	9.26	0	77	1367	55552	40.64	0	171	1.78095634907268
278936	3113	803	0.26	0	8	3113	121040	38.88	0	65	6.87151283102544
278938	14441	36602	2.53	0	101	14441	529123	36.64	0	165	3.50335025896338
278944	10538	85204	8.09	0	130	10538	413432	39.23	0	161	1.92488577320786
278947	12529	93055	7.43	0	129	12529	487704	38.93	0	221	2.03658827436943
278955	5468	15445	2.82	0	33	5468	176660	32.31	0	73	3.16535372842732
278956	2948	56091	19.03	0	94	2948	169998	57.67	0	198	1.24668550634384
278965	14173	171633	12.11	0	151	14173	610646	43.09	0	172	1.4782942789768
278967	3680	61816	16.8	0	105	3680	192614	52.34	0	149	1.28659273694266
278974	2272	14993	6.6	0	28	2272	62769	27.63	0	65	1.71283767812742
278991	1588	1793	1.13	0	8	1588	54175	34.12	0	61	4.56336301446385
278994	4016	7421	1.85	0	32	4016	142670	35.53	0	80	3.91058055837566
278996	2694	14400	5.35	0	40	2694	79407	29.48	0	81	2.10926577336731
279055	1205	15983	13.26	0	39	1205	62048	51.49	0	105	1.60435154024562
279058	1263	61551	48.73	0	105	1263	219712	173.96	0	343	1.4830135318325
279062	3806	38358	10.08	0	93	3806	261866	68.8	0	293	2.41805297165029
279063	5374	22687	4.22	0	67	5374	183680	34.18	0	136	2.6649775385297
279072	10240	83355	8.14	0	102	10240	414930	40.52	0	146	1.96267352009564
279081	5538	27797	5.02	0	38	5538	218667	39.48	0	134	2.62250276606637
279082	12563	47624	3.79	0	193	12563	452136	35.99	0	236	2.89446639431438
279085	3750	5369	1.43	0	15	3750	107130	28.57	0	72	3.96755402971873
279091	5418	26793	4.95	0	94	5418	198281	36.6	0	175	2.53348326376518
279099	8637	5411	0.63	0	19	8637	283897	32.87	0	72	5.35241586314114
279102	1204	3039	2.52	0	19	1204	9280	7.71	0	30	1.26044717197586
279112	10917	21257	1.95	0	58	10917	375293	34.38	0	110	3.7871635612892
279115	3437	24806	7.22	0	53	3437	71951	20.93	0	90	1.18264161492929
279116	1095	445	0.41	0	2	1095	209422	191.25	0	392	8.5127601682974
279129	1279	11535	9.02	0	28	1279	61486	48.07	0	93	2.06107751044326
279134	1137	9741	8.57	0	20	1137	27546	24.23	0	50	1.14656734089959
279164	11717	83772	7.15	0	172	11717	428220	36.55	0	241	2.00099630473479
279175	4752	22741	4.79	0	114	4752	169090	35.58	0	163	2.54010899509173
279182	2297	60714	26.43	0	61	2297	160255	69.77	0	149	1.04757045422342
279226	7341	23775	3.24	0	59	7341	277352	37.78	0	118	3.19069702906449
279238	8273	22046	2.66	0	59	8273	319246	38.59	0	95	3.50586893860081
279240	9812	66021	6.73	0	197	9812	380305	38.76	0	285	2.17303020636551
279244	3674	29880	8.13	0	49	3674	180965	49.26	0	122	2.24622941598468
279246	4329	21856	5.05	0	42	4329	162344	37.5	0	91	2.53967534819219
279248	4155	7189	1.73	0	32	4155	151293	36.41	0	136	4.04263084336854
279251	2346	9304	3.97	0	34	2346	104426	44.51	0	121	3.13405863387006
279253	5531	39422	7.13	0	118	5531	198682	35.92	0	139	1.97995341385801
279255	2748	22658	8.25	0	63	2748	129836	47.25	0	125	2.16498835042337
279260	6871	49270	7.17	0	96	6871	269268	39.19	0	167	2.09758059446105
279265	1970	8809	4.47	0	50	1970	57821	29.35	0	52	2.36215381237484
279271	3152	4136	1.31	0	29	3152	164730	52.26	0	169	4.96520845334332
279273	1096	22871	20.87	0	53	1096	70508	64.33	0	103	1.27120113374755
279275	8204	36276	4.42	0	59	8204	298217	36.35	0	100	2.68697713497627
279305	9094	27981	3.08	0	78	9094	328655	36.14	0	83	3.19973429573044
279311	3238	22606	6.98	0	99	3238	134451	41.52	0	168	2.21964754770898
279328	2614	53386	20.42	0	41	2614	151549	57.98	0	106	1.15271251274434
279329	1505	17591	11.69	0	42	1505	82964	55.13	0	104	1.8847027171202
279337	2713	4521	1.67	0	19	2713	158308	58.35	0	111	4.77395269368141
279348	4287	80548	18.79	0	133	4287	207877	48.49	0	167	1.01486223253702
279352	4430	32092	7.24	0	53	4430	131866	29.77	0	84	1.68693766471558
279383	1320	21551	16.33	0	59	1320	95521	72.36	0	159	1.79480766262029
279415	3302	1132	0.34	0	3	3302	118622	35.92	0	100	6.37024883905155
279420	5107	107204	20.99	0	65	5107	291645	57.11	0	272	1.09118126352494
279428	9100	6903	0.76	0	23	9100	353375	38.83	0	92	5.32216852402564
279440	1890	31932	16.9	0	64	1890	100388	53.12	0	115	1.29937194573812
279441	5650	15769	2.79	0	36	5650	235077	41.61	0	86	3.54573330677632
279443	18391	191216	10.4	0	225	18391	914872	49.75	0	232	1.90525304285067
279455	2279	32969	14.47	0	73	2279	164836	72.33	0	167	1.9686692753527
279462	6731	15585	2.32	0	56	6731	215567	32.03	0	103	3.43436713320786
279468	11585	49109	4.24	0	72	11585	487799	42.11	0	128	2.95916675116664
279481	3084	8176	2.65	0	33	3084	97954	31.76	0	66	3.23028669325314
279483	3294	3979	1.21	0	42	3294	102155	31.01	0	83	4.32679461889877
279498	2223	24275	10.92	0	70	2223	93895	42.24	0	105	1.59877702399935
279502	8795	51414	5.85	0	105	8795	301526	34.28	0	151	2.19799862520248
279503	1087	9674	8.9	0	53	1087	48140	44.29	0	89	1.9622438015923
279515	3387	37339	11.02	0	66	3387	151263	44.66	0	120	1.66599907281206
279574	2622	16311	6.22	0	56	2622	96302	36.73	0	107	2.2091124561618
279585	3091	34508	11.16	0	44	3091	116893	37.82	0	75	1.40795238168132
279604	3640	9111	2.5	0	17	3640	130488	35.85	0	78	3.48911316448793
279617	1392	31930	22.94	0	121	1392	108474	77.93	0	195	1.41145347054839
279660	6526	12063	1.85	0	30	6526	200637	30.74	0	57	3.70166003473521
279695	7269	60971	8.39	0	117	7269	355840	48.95	0	293	2.19170618961198
279720	3015	2280	0.76	0	26	3015	103493	34.33	0	114	5.14446667407442
279757	3364	51009	15.16	0	89	3364	131594	39.12	0	142	1.01477666234189
279762	4016	43617	10.86	0	99	4016	197982	49.3	0	196	1.82970358902166
279776	13336	60724	4.55	0	100	13336	510761	38.3	0	160	2.72054598728701
279791	3647	54796	15.02	0	106	3647	166455	45.64	0	198	1.25055402433516
279831	3508	18766	5.35	0	62	3508	141583	40.36	0	165	2.56245542337859
279835	3613	53033	14.68	0	92	3613	153513	42.49	0	108	1.18041142103082
279838	4080	46988	11.52	0	99	4080	211462	51.83	0	183	1.81678672250313
279863	12223	49623	4.06	0	44	12223	478358	39.14	0	106	2.91623216900237
279867	9513	46369	4.87	0	122	9513	343765	36.14	0	252	2.538742874343
279868	20108	296248	14.73	0	192	20108	1014704	50.46	0	236	1.4235228215012
279875	5406	4569	0.85	0	11	5406	162092	29.98	0	62	4.7875337773709
279913	7774	17926	2.31	0	36	7774	245172	31.54	0	68	3.4183579489352
279919	4200	15203	3.62	0	27	4200	114936	27.37	0	54	2.5656738778425
279926	6857	167864	24.48	0	263	6857	465202	67.84	0	397	1.11767265743129
279938	2332	2626	1.13	0	10	2332	84519	36.24	0	58	4.65032832319179
279943	4512	39355	8.72	0	90	4512	171972	38.11	0	111	1.77490961359599
279949	7862	148578	18.9	0	178	7862	429902	54.68	0	320	1.17976705405837
279950	8438	39483	4.68	0	80	8438	301417	35.72	0	125	2.57929169109857
279951	10279	182505	17.76	0	236	10279	617264	60.05	0	339	1.40467270980364
279980	5001	6053	1.21	0	14	5001	182744	36.54	0	106	4.56353772691364
279986	14590	234293	16.06	0	174	14590	723307	49.58	0	266	1.27342642413015
280004	2020	14293	7.08	0	48	2020	127682	63.21	0	146	2.80547159501621
280011	3558	38954	10.95	0	62	3558	143475	40.32	0	95	1.52770481457213
280017	1127	8303	7.37	0	27	1127	24592	21.82	0	64	1.21305462278928
280028	6478	5176	0.8	0	11	6478	214599	33.13	0	62	5.0191344387544
280049	1492	3044	2.04	0	12	1492	79056	52.99	0	75	4.34621911563259
280071	1316	12265	9.32	0	29	1316	37728	28.67	0	74	1.26828009014699
280094	1683	2464	1.46	0	14	1683	55590	33.03	0	63	4.14687674096625
280095	5887	2849	0.48	0	7	5887	228486	38.81	0	80	5.98439026262504
280113	3112	69286	22.26	0	176	3112	190098	61.09	0	311	1.10362269329903
280125	5379	4039	0.75	0	18	5379	210906	39.21	0	118	5.35532728158145
280132	6072	40623	6.69	0	70	6072	238307	39.25	0	156	2.19975458358564
280136	3388	50418	14.88	0	86	3388	224356	66.22	0	167	1.80103252984971
280168	8751	51885	5.93	0	89	8751	360421	41.19	0	113	2.443330161883
280185	7119	49694	6.98	0	56	7119	450022	63.21	0	215	2.82599391888956
280198	15335	74794	4.88	0	70	15335	570285	37.19	0	160	2.57710174060985
280202	8450	48713	5.76	0	78	8450	351213	41.56	0	121	2.49819498302265
280203	9727	8749	0.9	0	59	9727	345603	35.53	0	96	4.95010892256229
280209	1201	358	0.3	0	7	1201	72608	60.46	0	86	7.30201471357994
280210	5987	66330	11.08	0	79	5987	249867	41.73	0	141	1.56026708477495
280221	4274	3669	0.86	0	19	4274	124762	29.19	0	56	4.73213378636092
280222	8806	13756	1.56	0	31	8806	272565	30.95	0	91	3.95746152080013
280225	22201	124984	5.63	0	278	22201	904084	40.72	0	387	2.50167077955621
280228	4806	39688	8.26	0	71	4806	227892	47.42	0	140	2.16842202162331
280231	2962	27585	9.31	0	91	2962	124839	42.15	0	130	1.8258196038314
280232	3737	87097	23.31	0	160	3737	224829	60.16	0	255	1.01499560810952
280248	3086	12667	4.1	0	44	3086	101422	32.87	0	101	2.65021568713561
280251	2413	11723	4.86	0	57	2413	74946	31.06	0	102	2.32316965634227
280266	2865	37134	12.96	0	48	2865	124795	43.56	0	84	1.39607828139303
280275	5487	71413	13.01	0	189	5487	307403	56.02	0	304	1.75346106691746
280289	1503	608	0.4	0	3	1503	49877	33.18	0	56	6.02131012162925
280307	14740	167138	11.34	0	406	14740	643203	43.64	0	521	1.59137050694213
280326	9032	109575	12.13	0	178	9032	392623	43.47	0	304	1.48858059071832
280348	29449	241454	8.2	0	291	29449	1233427	41.88	0	395	1.99970567298611
280698	1157	5332	4.61	0	30	1157	34298	29.64	0	57	2.33184683743724
280740	8433	83581	9.91	0	86	8433	380707	45.14	0	160	1.83458950156609
280773	1512	16017	10.59	0	47	1512	59980	39.67	0	67	1.55248585371369
280856	12754	354775	27.82	0	139	12754	908243	71.21	0	256	1.00309747835226
28104	1120	2183	1.95	0	12	1120	29757	26.57	0	61	3.41539224430164
281095	3063	20817	6.8	0	65	3063	133985	43.74	0	301	2.33248661447114
281348	1311	8871	6.77	0	19	1311	2122096	1618.68	0	3683	7.54858630106023
281370	2429	17119	7.05	0	62	2429	95387	39.27	0	124	2.12487248094099
281390	2781	42210	15.18	0	64	2781	113539	40.83	0	85	1.07459782237043
281451	1111	755	0.68	0	8	1111	21397	19.26	0	56	4.47106919215387
281508	1479	7700	5.21	0	50	1479	42731	28.89	0	56	2.11835497184685
281515	1383	53896	38.97	0	67	1383	143126	103.49	0	174	1.05619557910626
281663	1059	3479	3.29	0	11	1059	27241	25.72	0	57	2.61387119915345
281900	1201	3365	2.8	0	10	1201	1060676	883.16	0	1859	7.94824423935234
281917	1707	55838	32.71	0	106	1707	169479	99.28	0	248	1.24891140160832
282020	1173	20055	17.1	0	52	1173	64560	55.04	0	114	1.33362419048958
282093	1086	944	0.87	0	3	1086	51044	47	0	85	5.40264159116438
282115	1994	4175	2.09	0	18	1994	72498	36.36	0	78	3.76791739767397
282186	1196	2858	2.39	0	10	1196	466643	390.17	0	1100	6.99808847115248
282189	1026	1173	1.14	0	4	1026	358745	349.65	0	733	7.90787391613339
282256	1554	65888	42.4	0	79	1554	279158	179.64	0	771	1.73011250288976
282284	1486	37159	25.01	0	64	1486	177629	119.53	0	174	1.90393583853603
282306	1183	87987	74.38	0	192	1183	528253	446.54	0	1405	2.23294280685231
282410	1061	7481	7.05	0	45	1061	48520	45.73	0	75	2.34458580208155
282565	1827	32734	17.92	0	92	1827	170676	93.42	0	270	2.02930085330334
282837	1682	12295	7.31	0	55	1682	55801	33.18	0	66	1.82951062056417
282927	1022	7142	6.99	0	29	1022	21555	21.09	0	47	1.240334779979
283006	1241	76	0.06	0	2	1241	352	0.28	0	7	1.86953246689719
283167	1498	8131	5.43	0	21	1498	38262	25.54	0	44	1.88087446745911
283270	8130	81194	9.99	0	85	8130	336390	41.38	0	161	1.69751710762834
